CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Price,Brand_Acer,Brand_Apple,Brand_Asus,Brand_Dell,Brand_HP,Brand_LG,Brand_Lenovo,Brand_MSI,Brand_Microsoft,Brand_Other,OS_Other,OS_Windows 10,OS_Windows 11
12421.0,1476.0,14.0,1920,1080,16.0,1024.0,1.53,1698.99,False,False,False,False,False,False,True,False,False,False,False,True,False
26454.0,7320.0,15.6,1927,1080,16.0,512.0,2.14,1049.99,True,False,False,False,False,False,False,False,False,False,False,False,True
32929.0,19560.0,16.0,2560,1600,16.0,512.0,1.69,1520.34,False,False,False,False,False,False,True,False,False,False,False,False,True
9891.0,2690.0,15.6,1920,1080,32.0,1024.0,2.22,624.79,False,False,False,True,False,False,False,False,False,False,False,False,True
6978.0,1487.0,14.0,1920,1080,8.0,256.0,1.77,599.99,False,False,False,False,False,False,True,False,False,False,False,True,False
30593.0,17984.0,15.6,1920,1080,32.0,1024.0,1.8,1399.99,False,False,True,False,False,False,False,False,False,False,False,False,True
20247.0,2690.0,14.0,1920,1200,8.0,256.0,1.0,1062.05,False,False,False,False,False,True,False,False,False,False,False,False,True
15287.0,2690.0,15.6,1920,1080,16.0,1024.0,1.7,899.99,False,False,False,False,False,False,False,True,False,False,False,False,True
16506.0,1792.0,15.6,1920,1080,8.0,256.0,1.74,682.06,False,False,False,False,True,False,False,False,False,False,False,False,True
10346.0,2690.0,13.3,1920,1080,16.0,1024.0,1.35,1199.0,False,False,False,False,True,False,False,False,False,False,False,True,False
15287.0,4253.0,14.0,1920,1080,16.0,512.0,1.37,1598.0,False,False,False,False,False,False,True,False,False,False,False,False,True
15084.0,12961.0,15.6,1920,1080,16.0,1024.0,2.15,879.0,True,False,False,False,False,False,False,False,False,False,False,False,True
18658.0,12961.0,15.6,1920,1080,32.0,1024.0,1.37,1139.99,False,False,True,False,False,False,False,False,False,False,False,False,True
6132.0,2690.0,15.6,1920,1080,8.0,128.0,1.82,329.95,False,False,True,False,False,False,False,False,False,False,False,False,True
19012.0,12961.0,15.6,1920,1080,8.0,512.0,2.38,879.0,False,False,False,True,False,False,False,False,False,False,False,False,True
13554.0,1971.0,12.4,1536,1024,8.0,128.0,1.13,749.95,False,False,False,False,False,False,False,False,True,False,False,True,False
26423.0,26876.0,15.6,1920,1080,32.0,1024.0,2.6,1399.99,False,False,True,False,False,False,False,False,False,False,False,False,True
10346.0,926.0,14.0,1920,1080,16.0,512.0,1.59,861.37,True,False,False,False,False,False,False,False,False,False,False,True,False
23276.0,19560.0,15.6,1920,1080,32.0,2048.0,2.5,1599.0,True,False,False,False,False,False,False,False,False,False,False,False,True
17868.0,3436.0,16.0,1920,1200,16.0,256.0,1.81,1515.99,False,False,False,False,True,False,False,False,False,False,False,False,True
3855.0,891.0,15.6,1920,1080,16.0,1024.0,1.76,769.0,False,False,True,False,False,False,False,False,False,False,False,True,False
17329.0,2690.0,15.6,1920,1080,8.0,512.0,2.34,1120.67,False,False,False,False,True,False,False,False,False,False,False,False,True
18658.0,12961.0,15.6,1920,1080,32.0,512.0,1.77,1039.99,False,False,True,False,False,False,False,False,False,False,False,False,True
15084.0,1792.0,15.6,1920,1080,8.0,256.0,1.95,616.99,False,False,False,False,True,False,False,False,False,False,False,False,True
24556.0,1792.0,14.0,1920,1200,32.0,1024.0,2.72,969.0,False,False,False,False,False,False,True,False,False,False,False,True,False
35380.0,13357.0,14.2,3024,1964,64.0,4096.0,1.6,4899.0,False,True,False,False,False,False,False,False,False,False,False,True,False
16980.0,4253.0,15.6,1920,1080,16.0,256.0,1.7,939.99,False,False,False,True,False,False,False,False,False,False,False,False,True
17441.0,7868.0,15.6,1920,1080,16.0,512.0,2.6,919.99,False,False,False,False,False,False,False,True,False,False,False,False,True
11027.0,1476.0,15.6,1920,1080,16.0,512.0,1.66,486.99,False,False,False,True,False,False,False,False,False,False,False,False,True
13144.0,1792.0,15.6,1920,1080,8.0,1024.0,1.16,529.99,False,False,False,False,False,False,True,False,False,False,False,False,True
9475.0,37.0,15.6,1920,1080,16.0,512.0,1.51,814.99,True,False,False,False,False,False,False,False,False,False,False,False,True
4982.0,1476.0,15.6,1920,1080,4.0,128.0,1.82,329.0,False,False,True,False,False,False,False,False,False,False,False,True,False
9891.0,2690.0,15.6,1920,1080,20.0,512.0,1.77,572.79,False,False,False,False,False,False,True,False,False,False,False,False,True
16980.0,2690.0,14.0,1920,1080,8.0,2048.0,1.52,779.99,False,False,False,False,True,False,False,False,False,False,False,False,True
23728.0,6020.0,14.0,1920,1200,16.0,512.0,1.55,1150.76,False,False,False,True,False,False,False,False,False,False,False,False,True
26423.0,12961.0,15.6,1920,1080,64.0,4096.0,2.04,1859.0,False,False,False,False,False,False,True,False,False,False,False,False,True
23276.0,22459.0,15.6,1920,1080,16.0,512.0,1.5,1274.0,False,False,False,False,False,False,False,True,False,False,False,False,True
24971.0,4253.0,14.0,1920,1080,32.0,256.0,1.23,1002.53,False,False,False,True,False,False,False,False,False,False,False,True,False
28523.0,22459.0,16.0,2560,1600,64.0,2048.0,2.27,2269.0,False,False,False,True,False,False,False,False,False,False,False,False,True
9737.0,1476.0,17.3,1600,900,8.0,512.0,1.83,599.99,False,False,False,False,True,False,False,False,False,False,False,False,True
15084.0,12961.0,15.6,1920,1080,16.0,2048.0,2.14,949.0,True,False,False,False,False,False,False,False,False,False,False,False,True
19333.0,6992.0,16.0,1920,1200,32.0,1024.0,1.26,1554.63,False,False,False,False,False,False,True,False,False,False,False,False,True
24971.0,10181.0,15.6,1920,1080,16.0,2048.0,2.68,1196.79,True,False,False,False,False,False,False,False,False,False,False,False,True
17441.0,11706.0,15.6,1920,1080,16.0,1024.0,1.86,1099.99,False,False,False,False,False,False,False,True,False,False,False,True,False
13775.0,4253.0,16.0,2560,1600,16.0,512.0,2.09,774.99,False,False,False,False,False,False,True,False,False,False,False,False,True
13144.0,1792.0,14.0,1920,1080,8.0,256.0,1.36,783.75,False,False,False,False,False,False,True,False,False,False,False,False,True
15287.0,2690.0,14.0,2240,1400,16.0,1024.0,1.6,1099.0,False,False,False,False,False,False,True,False,False,False,False,False,True
23276.0,26876.0,15.6,1920,1080,16.0,1024.0,2.01,1489.99,False,False,False,False,False,False,False,True,False,False,False,False,True
16980.0,1971.0,14.0,1920,1080,16.0,256.0,1.55,872.41,False,False,False,True,False,False,False,False,False,False,False,True,False
1316.0,748.0,14.0,1920,1080,8.0,128.0,1.38,799.99,False,False,False,False,False,False,False,False,False,True,False,True,False
10346.0,2690.0,15.6,1920,1080,16.0,1024.0,1.96,750.0,False,False,False,False,True,False,False,False,False,False,False,False,True
15287.0,13370.0,16.0,1920,1200,16.0,1024.0,1.76,2337.4,False,False,False,False,True,False,False,False,False,False,False,True,False
17229.0,6020.0,16.0,1920,1200,16.0,512.0,1.86,1299.0,False,False,False,True,False,False,False,False,False,False,False,False,True
15287.0,1971.0,13.5,1920,1280,16.0,512.0,1.0,1329.95,False,False,False,False,True,False,False,False,False,False,False,True,False
24268.0,19560.0,17.3,1920,1080,32.0,1024.0,1.6,1959.99,False,False,True,False,False,False,False,False,False,False,False,False,True
1556.0,1476.0,11.6,1920,1200,4.0,128.0,1.47,248.99,False,False,True,False,False,False,False,False,False,False,False,False,True
15398.0,2152.0,15.3,2880,1864,24.0,256.0,1.5,1699.0,False,True,False,False,False,False,False,False,False,False,False,True,False
29690.0,26876.0,16.0,3840,2400,32.0,1024.0,2.4,2699.99,False,False,False,False,False,False,False,False,False,True,False,True,False
19012.0,12961.0,15.6,1920,1080,24.0,1024.0,2.09,1089.0,False,False,False,True,False,False,False,False,False,False,False,True,False
7460.0,1476.0,15.6,1920,1080,8.0,512.0,1.59,485.0,False,False,True,False,False,False,False,False,False,False,False,True,False
16980.0,2690.0,17.3,1920,1080,16.0,512.0,1.87,719.79,False,False,False,False,True,False,False,False,False,False,False,False,True
2947.0,2690.0,15.6,1920,1080,16.0,512.0,1.77,919.0,False,False,False,False,True,False,False,False,False,False,False,False,True
10552.0,2690.0,13.0,2880,1920,16.0,256.0,0.89,1234.99,False,False,False,False,False,False,False,False,True,False,False,False,True
26423.0,17089.0,17.3,1920,1080,16.0,512.0,2.82,1416.51,False,False,False,False,True,False,False,False,False,False,False,False,True
3928.0,13772.0,16.0,1920,1200,16.0,512.0,2.61,2174.31,False,False,False,True,False,False,False,False,False,False,False,False,True
15084.0,1792.0,15.6,1920,1080,8.0,256.0,1.58,711.99,False,False,False,False,False,False,True,False,False,False,False,True,False
10552.0,1476.0,15.6,1920,1080,16.0,512.0,1.72,1849.99,False,False,False,False,False,False,True,False,False,False,False,True,False
13144.0,1792.0,17.3,1920,1080,16.0,512.0,1.72,726.79,False,False,False,False,True,False,False,False,False,False,False,False,True
24268.0,7320.0,17.3,1920,1080,16.0,1024.0,5.0,1659.0,False,False,True,False,False,False,False,False,False,False,False,True,False
19012.0,12961.0,15.6,1920,1080,24.0,2048.0,2.15,1209.0,False,False,False,True,False,False,False,False,False,False,False,False,True
1108.0,926.0,13.3,1366,768,4.0,32.0,1.95,259.0,False,False,False,False,True,False,False,False,False,False,True,False,False
3089.0,1476.0,15.6,1920,1080,4.0,128.0,2.92,237.09,False,False,False,False,False,False,True,False,False,False,False,False,True
23276.0,2808.0,13.3,1920,1080,8.0,1024.0,1.07,869.0,False,False,False,True,False,False,False,False,False,False,False,True,False
13144.0,1792.0,14.0,1920,1080,16.0,256.0,1.72,771.99,False,False,False,False,False,False,True,False,False,False,False,False,True
18825.0,240.0,16.0,1920,1200,16.0,512.0,1.97,848.71,False,False,False,False,False,False,True,False,False,False,False,True,False
24971.0,12961.0,15.6,1920,1080,16.0,1024.0,2.76,1045.0,True,False,False,False,False,False,False,False,False,False,False,False,True
13554.0,751.0,14.0,1920,1080,8.0,128.0,1.18,1023.0,False,False,False,False,False,False,True,False,False,False,False,True,False
10346.0,2690.0,15.6,1920,1080,12.0,512.0,1.83,1049.0,False,False,False,False,True,False,False,False,False,False,False,True,False
592.0,1476.0,11.6,1366,768,8.0,64.0,1.42,311.48,False,False,False,False,True,False,False,False,False,False,True,False,False
28523.0,17089.0,17.3,1920,1080,16.0,1024.0,2.9,1449.0,False,False,False,False,False,False,False,True,False,False,False,False,True
14397.0,1476.0,17.3,1920,1080,16.0,1024.0,1.65,499.99,False,False,True,False,False,False,False,False,False,False,False,False,True
2350.0,19560.0,15.6,1920,1080,16.0,512.0,1.74,2949.86,False,False,True,False,False,False,False,False,False,False,True,False,False
7186.0,1645.0,15.6,1920,1080,8.0,256.0,1.82,469.98,True,False,False,False,False,False,False,False,False,False,False,False,True
5166.0,1476.0,15.6,1920,1080,8.0,256.0,2.64,799.0,False,False,False,False,False,False,True,False,False,False,False,True,False
15853.0,1792.0,14.0,2240,1400,16.0,512.0,2.11,699.0,False,False,False,False,False,False,True,False,False,False,False,False,True
9891.0,1476.0,15.6,1920,1080,8.0,256.0,1.77,477.79,False,False,False,True,False,False,False,False,False,False,False,False,True
15348.0,1971.0,15.6,1920,1080,8.0,256.0,1.79,1989.312760603882,False,False,False,False,True,False,False,False,False,False,False,True,False
23062.0,1476.0,13.3,1920,1080,16.0,512.0,1.13,764.6,False,False,False,True,False,False,False,False,False,False,False,True,False
24971.0,4253.0,13.3,1920,1080,16.0,256.0,1.23,299.99,False,False,False,True,False,False,False,False,False,False,False,True,False
17229.0,2690.0,16.0,1280,800,16.0,512.0,1.18,1249.0,False,False,False,False,False,True,False,False,False,False,False,False,True
18825.0,1792.0,16.0,1920,1200,16.0,512.0,1.54,893.1,False,False,False,False,False,False,True,False,False,False,False,False,True
12802.0,2438.0,15.6,1920,1080,4.0,128.0,3.64,1772.57,False,False,False,True,False,False,False,False,False,False,False,False,True
26423.0,17089.0,15.6,1920,1080,32.0,1024.0,3.09,1659.0,False,False,False,True,False,False,False,False,False,False,False,False,True
7460.0,2690.0,15.6,1920,1080,16.0,1024.0,1.68,487.0,False,False,False,True,False,False,False,False,False,False,False,False,True
20247.0,1971.0,16.0,2560,1600,8.0,512.0,1.2,1549.0,False,False,False,False,False,True,False,False,False,False,False,True,False
13251.0,1476.0,14.0,1366,768,8.0,256.0,1.55,718.56,False,False,False,True,False,False,False,False,False,False,False,False,True
2192.0,1476.0,14.0,1366,768,8.0,128.0,1.81,223.98,False,False,False,True,False,False,False,False,False,False,False,True,False
16506.0,2040.0,15.6,1920,1080,16.0,512.0,1.64,499.0,False,False,False,True,False,False,False,False,False,False,False,False,True
26454.0,12961.0,15.6,1920,1080,16.0,2048.0,1.68,1329.99,False,False,True,False,False,False,False,False,False,False,False,False,True
13554.0,2690.0,15.6,1920,1080,16.0,512.0,2.07,749.99,False,False,False,True,False,False,False,False,False,False,False,False,True
10346.0,2690.0,15.6,1920,1080,12.0,512.0,1.47,739.99,False,False,False,False,False,False,True,False,False,False,False,False,True
6132.0,1476.0,14.0,1920,1080,8.0,128.0,2.08,308.0,False,False,False,False,False,False,True,False,False,False,False,True,False
17329.0,2690.0,13.3,2560,1600,8.0,256.0,1.08,710.55,False,False,False,False,False,False,True,False,False,False,False,True,False
10346.0,2690.0,17.3,1920,1080,16.0,512.0,2.05,899.0,False,False,False,False,True,False,False,False,False,False,False,False,True
2621.0,4253.0,15.6,1366,768,16.0,1000.0,1.77,459.99,False,False,False,False,True,False,False,False,False,False,False,False,True
15287.0,2690.0,15.6,1920,1080,16.0,256.0,1.59,899.99,False,False,False,False,False,False,False,False,False,True,False,False,True
15084.0,12961.0,15.6,1920,1080,16.0,1024.0,2.15,829.0,True,False,False,False,False,False,False,False,False,False,False,False,True
16980.0,1476.0,13.3,1920,1080,16.0,256.0,1.66,1189.0,False,False,False,False,True,False,False,False,False,False,False,False,True
23284.0,5051.0,15.6,1920,1080,8.0,256.0,1.59,893.78,True,False,False,False,False,False,False,False,False,False,False,True,False
10936.0,14124.0,15.6,1920,1080,16.0,512.0,2.0,1199.99,True,False,False,False,False,False,False,False,False,False,False,True,False
3395.0,926.0,14.0,1920,1080,8.0,1024.0,1.52,704.01,False,False,False,False,False,False,False,False,False,True,False,True,False
18462.0,240.0,15.6,1920,1080,64.0,2048.0,1.7,1023.64,False,False,False,True,False,False,False,False,False,False,False,False,True
3928.0,1476.0,13.4,3456,2160,16.0,512.0,1.23,949.66,False,False,False,True,False,False,False,False,False,False,False,False,True
18753.0,1476.0,15.6,1920,1080,32.0,512.0,1.77,1099.99,False,False,False,False,False,False,True,False,False,False,False,True,False
26454.0,12961.0,15.6,1920,1080,16.0,512.0,1.82,1149.99,False,False,True,False,False,False,False,False,False,False,False,True,False
3928.0,13772.0,16.0,1920,1200,16.0,1000.0,2.61,2365.33,False,False,False,True,False,False,False,False,False,False,False,False,True
23728.0,23757.0,15.6,1920,1080,32.0,512.0,3.64,1871.09,False,False,False,True,False,False,False,False,False,False,False,False,True
13707.0,1476.0,14.0,3840,2160,16.0,512.0,1.36,1699.99,False,False,False,False,False,False,True,False,False,False,False,True,False
11027.0,1476.0,15.6,1920,1080,16.0,512.0,2.34,489.0,False,False,False,False,True,False,False,False,False,False,False,False,True
11757.0,4253.0,16.1,1920,1080,16.0,512.0,1.73,782.61,True,False,False,False,False,False,False,False,False,False,False,True,False
20732.0,13772.0,15.6,1920,1080,4.0,256.0,1.08,1513.16,False,False,False,False,False,False,True,False,False,False,False,True,False
14043.0,2690.0,13.3,1920,1200,16.0,256.0,1.27,871.25,False,False,False,False,True,False,False,False,False,False,False,False,True
10346.0,926.0,15.6,1920,1080,16.0,512.0,1.57,1167.0,False,False,False,True,False,False,False,False,False,False,False,False,True
18435.0,7320.0,15.6,1920,1080,32.0,1024.0,1.95,709.99,False,False,False,False,True,False,False,False,False,False,False,False,True
26423.0,22459.0,17.3,1920,1080,16.0,512.0,3.73,1899.99,False,False,False,False,False,False,False,True,False,False,False,False,True
26423.0,12961.0,16.0,1920,1200,8.0,512.0,1.96,1049.0,False,False,False,True,False,False,False,False,False,False,False,False,True
23805.0,6010.0,14.2,3024,1964,36.0,512.0,1.6,2599.0,False,True,False,False,False,False,False,False,False,False,False,True,False
14526.0,7868.0,17.3,1920,1080,16.0,512.0,2.59,919.0,False,False,True,False,False,False,False,False,False,False,False,True,False
20753.0,946.0,15.6,1920,1080,16.0,1024.0,2.1,1189.99,False,False,False,False,False,False,False,True,False,False,False,True,False
15287.0,2690.0,15.6,1920,1080,16.0,512.0,1.7,1039.99,False,False,False,False,False,False,False,False,False,True,False,False,True
10346.0,2690.0,15.6,1920,1080,64.0,512.0,2.13,865.0,False,False,False,False,True,False,False,False,False,False,False,False,True
23728.0,12961.0,17.0,3840,2160,32.0,4000.0,3.64,2699.27,False,False,False,True,False,False,False,False,False,False,False,False,True
26364.0,7108.0,15.6,1920,1080,32.0,1024.0,1.96,1775.95,False,False,False,False,True,False,False,False,False,False,False,True,False
6132.0,4253.0,15.6,1366,768,8.0,256.0,2.36,389.0,False,False,False,False,False,False,True,False,False,False,False,False,True
23728.0,12961.0,15.6,3840,2160,64.0,1000.0,3.64,2962.57,False,False,False,True,False,False,False,False,False,False,False,False,True
11027.0,1476.0,14.0,1366,768,36.0,1024.0,1.41,529.0,False,False,False,False,False,False,True,False,False,False,False,False,True
20843.0,2690.0,15.6,1920,1080,20.0,1024.0,2.08,687.7,False,False,False,False,False,False,True,False,False,False,False,False,True
26423.0,12961.0,15.6,1920,1200,16.0,512.0,2.84,1847.99,False,False,False,True,False,False,False,False,False,False,False,False,True
17329.0,1971.0,14.0,1920,1200,16.0,512.0,1.0,1349.0,False,False,False,False,False,True,False,False,False,False,False,True,False
16980.0,2690.0,14.0,1920,1080,16.0,512.0,1.5,979.95,False,False,False,False,False,False,True,False,False,False,False,True,False
24556.0,7108.0,16.0,1920,1200,16.0,512.0,1.81,1645.24,False,False,False,False,True,False,False,False,False,False,False,True,False
4982.0,1476.0,14.0,1366,768,4.0,128.0,1.5,295.95,False,False,False,False,True,False,False,False,False,False,False,True,False
28003.0,22064.0,16.0,3840,2400,32.0,1024.0,1.78,2662.5,False,False,False,False,False,False,True,False,False,False,False,True,False
10346.0,2690.0,14.0,1920,1200,16.0,1024.0,1.0,1342.99,True,False,False,False,False,False,False,False,False,False,False,True,False
16980.0,2690.0,17.3,1920,1080,16.0,512.0,2.68,651.19,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,926.0,15.6,1920,1080,16.0,256.0,1.77,516.79,False,False,False,True,False,False,False,False,False,False,False,False,True
6132.0,926.0,14.0,1366,768,4.0,128.0,1.56,489.0,False,False,False,True,False,False,False,False,False,False,False,True,False
18462.0,2040.0,14.0,1920,1200,48.0,2048.0,1.76,1419.0,False,False,False,True,False,False,False,False,False,False,False,True,False
23276.0,7576.0,17.0,1920,1200,32.0,2048.0,2.51,3255.0,False,False,False,True,False,False,False,False,False,False,False,True,False
19333.0,2690.0,13.3,2160,1350,16.0,512.0,1.05,1187.45,False,False,False,False,False,False,True,False,False,False,False,True,False
1486.0,1476.0,15.6,1920,1080,20.0,512.0,1.85,679.0,False,False,False,False,False,False,True,False,False,False,False,True,False
3828.0,1792.0,15.6,1920,1080,8.0,256.0,1.77,447.99,True,False,False,False,False,False,False,False,False,False,False,True,False
23284.0,7868.0,15.6,1920,1080,32.0,1024.0,1.72,1185.0,False,False,False,False,False,False,True,False,False,False,False,True,False
21525.0,10181.0,15.6,1920,1080,32.0,512.0,2.68,946.79,True,False,False,False,False,False,False,False,False,False,False,False,True
16752.0,1792.0,14.0,1920,1200,16.0,256.0,1.76,1139.99,False,False,False,False,False,False,True,False,False,False,False,False,True
23728.0,13772.0,15.6,1366,768,32.0,512.0,3.64,1443.74,False,False,False,True,False,False,False,False,False,False,False,False,True
19333.0,2690.0,14.0,1366,768,16.0,512.0,1.0,1526.68,False,False,False,False,False,True,False,False,False,False,False,False,True
10346.0,1476.0,15.6,1920,1080,16.0,1024.0,2.05,969.99,False,False,False,False,True,False,False,False,False,False,False,True,False
13775.0,2690.0,16.0,2560,1600,16.0,1024.0,2.1,1109.0,False,False,False,False,False,False,True,False,False,False,False,False,True
6132.0,1476.0,15.6,1920,1080,12.0,1024.0,1.77,539.78,False,False,False,False,True,False,False,False,False,False,False,True,False
23276.0,14691.0,15.6,1920,1080,64.0,1024.0,2.22,1589.0,False,False,False,False,False,False,False,True,False,False,False,False,True
8473.0,6138.0,15.6,1920,1080,12.0,512.0,1.86,899.0,False,False,False,False,False,False,False,True,False,False,False,True,False
18877.0,2152.0,14.2,3024,1964,24.0,512.0,1.5,1999.0,False,True,False,False,False,False,False,False,False,False,False,True,False
23656.0,23757.0,15.6,2560,1440,64.0,1024.0,2.68,1422.0,True,False,False,False,False,False,False,False,False,False,False,False,True
1108.0,926.0,11.6,1366,768,4.0,128.0,1.27,342.0,False,False,True,False,False,False,False,False,False,False,False,True,False
15273.0,1792.0,16.0,1920,1200,16.0,512.0,1.77,1648.99,False,False,False,False,False,False,True,False,False,False,False,False,True
2625.0,17089.0,15.6,1920,1080,16.0,1024.0,1.77,906.0,False,False,False,False,False,False,False,True,False,False,False,True,False
19012.0,12961.0,15.6,1920,1080,8.0,512.0,2.52,879.0,False,False,False,True,False,False,False,False,False,False,False,True,False
28003.0,6992.0,16.0,1920,1200,16.0,512.0,1.74,1553.95,False,False,False,False,False,False,True,False,False,False,False,False,True
28003.0,7320.0,16.0,1920,1200,32.0,2048.0,2.7,1619.0,True,False,False,False,False,False,False,False,False,False,False,True,False
3310.0,324.0,11.6,1366,768,4.0,32.0,1.35,494.33,False,False,False,False,False,False,True,False,False,False,False,True,False
10280.0,2690.0,15.6,1920,1080,8.0,512.0,3.08,599.0,False,False,False,False,False,False,True,False,False,False,False,True,False
23284.0,5051.0,15.6,1920,1080,12.0,512.0,1.54,889.78,True,False,False,False,False,False,False,False,False,False,False,True,False
12012.0,12961.0,15.6,1920,1080,8.0,1024.0,1.86,1199.99,False,False,False,False,False,False,False,True,False,False,False,True,False
24971.0,17089.0,15.6,1920,1080,32.0,1024.0,1.25,1299.99,False,False,False,False,False,False,False,True,False,False,False,True,False
10346.0,2690.0,17.3,1600,900,32.0,2048.0,2.39,985.0,False,False,False,False,True,False,False,False,False,False,False,False,True
15084.0,240.0,14.0,1920,1080,8.0,256.0,1.54,813.95,False,False,False,False,True,False,False,False,False,False,False,True,False
21493.0,1476.0,15.6,1920,1080,16.0,512.0,1.61,1231.13,False,False,False,True,False,False,False,False,False,False,False,False,True
16162.0,12961.0,15.6,1920,1080,32.0,1024.0,2.23,1129.0,True,False,False,False,False,False,False,False,False,False,False,True,False
6132.0,1476.0,15.6,1366,768,8.0,256.0,1.7,374.79,False,False,False,False,False,False,True,False,False,False,False,False,True
2350.0,7576.0,15.6,1920,1200,32.0,1024.0,1.2,1599.99,False,False,False,True,False,False,False,False,False,False,False,True,False
14501.0,2690.0,13.5,1920,1280,16.0,256.0,1.49,927.59,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,926.0,15.6,1920,1080,32.0,2048.0,1.77,789.99,False,False,False,False,True,False,False,False,False,False,False,True,False
16980.0,1476.0,15.6,1920,1080,8.0,256.0,2.19,799.99,False,False,False,False,True,False,False,False,False,False,False,False,True
13775.0,2690.0,15.6,1920,1080,12.0,512.0,2.46,869.0,False,False,False,False,False,False,True,False,False,False,False,False,True
13775.0,2690.0,15.6,1920,1080,16.0,512.0,1.9,945.99,True,False,False,False,False,False,False,False,False,False,False,True,False
3208.0,1792.0,14.0,1920,1080,4.0,128.0,2.64,399.99,False,False,False,False,True,False,False,False,False,False,False,False,True
13446.0,2040.0,15.6,1920,1080,16.0,512.0,1.68,721.81,False,False,False,False,False,False,True,False,False,False,False,True,False
14323.0,1971.0,14.0,1920,1080,8.0,256.0,1.69,906.95,False,False,False,False,True,False,False,False,False,False,False,True,False
3089.0,1476.0,15.6,1920,1080,4.0,128.0,1.09,249.99,False,False,False,False,False,False,True,False,False,False,False,False,True
6226.0,4253.0,13.3,1920,1080,16.0,512.0,1.76,239.99,False,False,False,True,False,False,False,False,False,False,False,True,False
16980.0,2690.0,17.3,1920,1080,32.0,1024.0,1.81,824.0,False,False,False,False,True,False,False,False,False,False,False,False,True
23656.0,12961.0,15.6,1920,1080,64.0,4096.0,2.52,1749.0,False,False,False,True,False,False,False,False,False,False,False,False,True
17139.0,518.0,13.3,2560,1600,8.0,256.0,0.78,499.0,False,False,False,False,False,False,True,False,False,False,False,True,False
18877.0,2152.0,14.2,3024,1964,8.0,1024.0,1.5,1799.0,False,True,False,False,False,False,False,False,False,False,False,True,False
17329.0,12961.0,15.6,1920,1080,32.0,2048.0,2.43,1079.0,True,False,False,False,False,False,False,False,False,False,False,False,True
18435.0,7320.0,15.6,1920,1080,32.0,1024.0,1.44,709.99,False,False,False,False,True,False,False,False,False,False,False,False,True
1722.0,1476.0,15.6,1920,1080,16.0,512.0,1.68,588.0,False,False,False,True,False,False,False,False,False,False,False,False,True
14043.0,1971.0,13.5,2256,1504,32.0,512.0,1.3,1808.13,False,False,False,False,False,False,False,False,True,False,False,True,False
1556.0,324.0,14.0,1366,768,4.0,128.0,1.45,258.26,False,False,False,False,True,False,False,False,False,False,False,False,True
1556.0,1476.0,14.0,1920,1080,4.0,64.0,2.26,259.99,False,False,False,False,True,False,False,False,False,False,False,True,False
10641.0,1476.0,15.6,1920,1080,8.0,256.0,2.23,399.99,False,False,False,True,False,False,False,False,False,False,False,True,False
10346.0,2690.0,15.6,1920,1080,16.0,2048.0,1.77,799.99,False,False,False,True,False,False,False,False,False,False,False,False,True
7731.0,1865.0,15.6,1920,1080,8.0,256.0,1.95,990.77,False,False,False,True,False,False,False,False,False,False,False,True,False
20851.0,37.0,16.0,1920,1200,16.0,512.0,1.47,1049.41,False,False,False,False,True,False,False,False,False,False,False,False,True
28003.0,19560.0,16.0,3840,2400,32.0,1024.0,1.78,3293.95,False,False,False,False,False,False,True,False,False,False,False,True,False
28523.0,17089.0,17.3,1920,1080,16.0,2048.0,1.68,2169.0,False,False,False,False,False,False,False,True,False,False,False,False,True
17229.0,926.0,17.0,2560,1600,32.0,2048.0,2.74,1845.52,False,False,False,False,False,True,False,False,False,False,False,False,True
1628.0,296.0,15.6,1366,768,16.0,512.0,2.1,569.99,False,False,False,False,False,False,True,False,False,False,False,True,False
8185.0,23757.0,17.3,1920,1080,64.0,4000.0,3.64,2598.74,False,False,False,True,False,False,False,False,False,False,False,False,True
9891.0,926.0,14.0,1920,1080,8.0,256.0,1.34,772.0,False,False,False,False,False,False,True,False,False,False,False,True,False
13775.0,2690.0,13.5,2256,1504,16.0,512.0,1.3,1699.0,False,False,False,False,False,False,False,False,True,False,False,True,False
10552.0,3708.0,14.0,1920,1080,32.0,1024.0,1.45,1199.99,False,False,False,False,False,False,True,False,False,False,False,True,False
17229.0,2690.0,13.3,2560,1600,16.0,512.0,1.32,899.0,False,False,False,False,False,False,True,False,False,False,False,False,True
15084.0,133.0,15.6,1920,1080,16.0,512.0,1.74,599.99,False,False,False,True,False,False,False,False,False,False,False,False,True
13554.0,2690.0,16.0,1920,1200,16.0,1024.0,1.95,879.99,False,False,False,True,False,False,False,False,False,False,False,True,False
9970.0,1971.0,14.0,1366,768,16.0,512.0,2.1,2403.81,False,False,False,False,False,False,False,False,False,True,False,True,False
17229.0,2690.0,14.0,1920,1200,16.0,512.0,1.95,1046.12,False,False,False,False,False,False,False,True,False,False,False,False,True
23276.0,11706.0,15.6,1920,1080,16.0,1024.0,2.46,999.0,False,False,False,False,False,False,True,False,False,False,False,True,False
24971.0,20599.0,15.6,1920,1080,8.0,512.0,1.77,1035.99,False,False,False,False,False,False,False,True,False,False,False,True,False
13481.0,1971.0,13.5,2256,1504,16.0,512.0,1.3,1366.5,False,False,False,False,False,False,False,False,True,False,False,True,False
