,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Storage Type,OS,Weight,Price
226,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Pro Graphics 6200,1449.0,14.0,2240.0,1400.0,16384.0,2097152.0,SSD,Windows 10,,1219.0
230,HP,Intel Pentium Silver N5030   1.10GHz,2621.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,16384.0,524288.0,SSD,Windows 11,,429.0
231,Acer,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 10,2.50,1629.0
232,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,13.3,1920.0,1080.0,16384.0,,,Windows 11,1.27,1085.0
234,Lenovo,AMD Ryzen 7 7745HX,32929.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,16384.0,2097152.0,SSD,Windows 11,,1969.0
235,HP,Intel Core i7 930   2.80GHz,2950.0,GeForce MX550,4601.0,17.3,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.55,1699.99
236,HP,Intel Pentium M 1.10GHz,184.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,4096.0,65536.0,Hybrid,Windows 10,1.44,260.0
237,HP,AMD Ryzen 5 7535HS,18435.0,GeForce RTX 3050 4GB Laptop GPU,7041.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.29,602.89
238,Asus,Intel Core i9 13980HX,48083.0,GeForce RTX 4070,26876.0,16.0,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,3.18,1699.99
239,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,20480.0,1048576.0,SSD,Windows 10,2.09,1149.0
240,Acer,AMD Ryzen 5 4600G,16003.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,1048576.0,SSD,Windows 10,,857.0
243,HP,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,8192.0,8192.0,SSD,ChromeOS,,758.66
244,Lenovo,Intel Core i5 11400   2.60GHz,17093.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,24576.0,524288.0,SSD,Windows 10,2.25,1099.99
248,Dell,AMD Embedded R Series RX 216GD,1628.0,Radeon RX Vega M GH,6580.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,,590.0
249,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,524288.0,SSD,Windows 11,1.80,1349.0
250,HP,Intel Core i7 5557U   3.10GHz,3089.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,,1629.0
251,Dell,AMD Ryzen 7 4700G,20198.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,1289.0
253,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.20,899.0
255,Dell,Intel Core i5 670   3.47GHz,2533.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,1149.99
257,Panasonic,Intel Core M 5Y51   1.10GHz,2130.0,Intel UHD Graphics 615,751.0,10.1,1920.0,1200.0,16384.0,131072.0,SSD,Windows 10,,599.0
258,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,32768.0,524288.0,SSD,Windows 10,1.36,633.26
259,Dell,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 10,1.55,1549.99
261,Dell,Intel Core i5 12450H,17441.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.73,4814.88
262,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,15.6,,,16384.0,512000.0,SSD,Windows 10,,899.74
263,Lenovo,Intel Core i3 10110U   2.10GHz,3919.0,Intel UHD Graphics 620,1042.0,15.6,1366.0,768.0,8192.0,262144.0,SSD,Windows 10,0.45,364.26
264,Lenovo,Intel Core i3 370M   2.40GHz,1144.0,GeForce RTX 2060,14124.0,17.3,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,3.00,1599.0
265,HP,Intel Core i5 1235U,13554.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.50,876.49
268,Lenovo,AMD Ryzen 5 3500U,6978.0,Radeon Vega 8,1585.0,14.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.59,608.88
270,Acer,MediaTek Kompanio 520/528 (MT8186/MT8186T),3949.0,,,14.0,1920.0,1080.0,8192.0,65536.0,SSD,ChromeOS,1.36,349.99
272,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,3840.0,2160.0,16384.0,1024000.0,SSD,Windows 11,3.64,2142.39
274,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,3.64,1599.66
275,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,,,Windows 11,3.09,815.23
276,Dell,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 1650 Ti,7576.0,15.6,3840.0,2400.0,16384.0,4096000.0,SSD,Windows 10,4.06,5716.85
277,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,,749.0
279,MSI,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 11,,2249.0
280,HP,Intel Celeron N4000   1.10GHz,1417.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,65536.0,SSD,Windows 10,1.45,215.0
284,Dell,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,49152.0,2097152.0,SSD,Windows 10,3.32,2419.0
285,Dell,Intel Core i7 6700HQ   2.60GHz,6526.0,GeForce RTX 3050,12961.0,16.0,3072.0,1920.0,16384.0,524288.0,SSD,Windows 10,,1339.0
287,HP,Intel Core i7 12700H,26423.0,Intel Iris Pro Graphics 6200,1449.0,16.0,3840.0,2160.0,16384.0,524288.0,SSD,Windows 11,,1185.01
288,Dell,Intel Core i3 560   3.33GHz,1665.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,8192.0,524288.0,SSD,Windows 11,2.05,719.99
289,Lenovo,Intel Core i5 750   2.67GHz,2521.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1800.0,12288.0,524288.0,SSD,Windows 10,1.40,1099.0
290,MSI,Intel Core i7 4850HQ   2.30GHz,6158.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.73,1279.99
292,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,3.64,3145.39
293,Lenovo,Intel Core i5 13420H,18753.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,20480.0,1048576.0,SSD,Windows 11,1.70,590.48
294,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,2.30,949.0
296,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.20,899.0
298,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.00,1549.0
299,Acer,Intel Core i5 2400S   2.50GHz,3149.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,,1029.0
301,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,3.64,1261.25
303,Lenovo,Intel Celeron N4020   1.10GHz,1556.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,65536.0,SSD,Windows 11,1.36,175.0
304,Dell,Intel Core i7 10750H   2.60GHz,12012.0,GeForce GTX 1650,7868.0,15.6,1920.0,1200.0,32768.0,2097152.0,SSD,Windows 11,2.05,2215.26
306,Dell,AMD Ryzen 3 3200G,7148.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,524288.0,SSD,Windows 11,3.64,1724.66
308,Acer,Intel Core i5 1335U,16980.0,Intel Iris Pro Graphics 6200,1449.0,17.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.09,699.99
311,MSI,Intel Core i5 8300H   2.30GHz,7459.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.86,889.0
312,Dell,Intel Core i7 4771   3.50GHz,7124.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.66,689.0
314,Asus,AMD Ryzen 5 4600G,16003.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 11,,1019.0
317,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,2048000.0,SSD,Windows 11,3.64,3136.92
318,HP,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,2.21,1299.0
320,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.05,1199.0
322,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics 620,1042.0,13.3,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,1.32,891.65
324,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.00,375.0
326,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 11,3.00,2149.0
327,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,4194304.0,SSD,Windows 11,2.30,2569.0
329,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.41,1668.0
330,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.30,1159.0
332,LG,Intel Core i7 960   3.20GHz,3311.0,Intel Iris Pro Graphics 6200,1449.0,16.0,2560.0,1600.0,32768.0,2097152.0,SSD,Windows 11,1.50,1769.0
335,Asus,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 4070,26876.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,1399.0
337,Asus,AMD Turion 64 X2 Mobile TL 50,474.0,Radeon HD 4250,122.0,15.6,1366.0,768.0,4096.0,512000.0,SSD,Windows 7,2.64,599.0
339,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.68,966.0
340,Lenovo,Intel Core i7 870   2.93GHz,3122.0,Intel Iris Pro Graphics 6200,1449.0,14.0,3840.0,2160.0,16384.0,1048576.0,SSD,Windows 11,1.32,1159.0
341,Dell,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,1.59,1599.99
343,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 11,,1369.0
344,Acer,Intel Core i7 960   3.20GHz,3311.0,GeForce RTX 3060 Ti,20599.0,14.0,2240.0,1440.0,16384.0,2097152.0,SSD,Windows 11,1.41,1419.0
345,Asus,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060 Ti,20599.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 10,2.00,1399.0
347,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics P630,2241.0,15.6,1366.0,768.0,8192.0,262144.0,SSD,Windows 10,2.05,400.0
348,Acer,Intel Core i3 8121U   2.20GHz,4388.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,,,ChromeOS,2.55,499.99
349,Dell,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 1650 Ti,7576.0,17.0,1920.0,1200.0,,4194304.0,SSD,Windows 10,2.51,3052.65
350,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,1632.34
351,LG,Intel Core i7 1260P,17229.0,Intel Iris Pro Graphics 6200,1449.0,17.0,2560.0,1600.0,16384.0,524288.0,SSD,Windows 11,,1299.0
354,Dell,Intel Celeron 1.70GHz,101.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,4096.0,32768.0,Hybrid,ChromeOS,1.30,299.91
355,Dell,Intel Core i5 7260U   2.20GHz,3976.0,GeForce GTX 1060,10075.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.82,1795.0
356,Lenovo,Intel Core i5 8259U   2.30GHz,7937.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.63,649.99
357,Microsoft,Intel Core i7 11700   2.50GHz,19972.0,GeForce RTX 3060 Ti,20599.0,12.3,2736.0,1824.0,16384.0,262144.0,SSD,Windows 11,2.69,1339.99
362,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,999.0
364,Dell,Intel Core i7 12650H,23276.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,,1145.72
365,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.60,1137.67
367,Lenovo,Intel Core i9 10900X   3.70GHz,22471.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.55,2329.0
368,Samsung,Intel Core i7 10510U   1.80GHz,6650.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,0.91,1099.99
369,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1339.0
370,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics 620,1042.0,15.6,1920.0,1080.0,4096.0,131072.0,SSD,Windows 11,2.45,324.99
373,Dell,Intel Core i5 7260U   2.20GHz,3976.0,GeForce RTX 3080,25351.0,15.6,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,,2302.6
375,Asus,Intel Core i5 13420H,18753.0,Intel Iris Pro Graphics 6200,1449.0,13.3,2560.0,1080.0,8192.0,262144.0,SSD,Windows 11,1.14,810.99
377,Dell,Intel Core i5 750   2.67GHz,2521.0,Intel UHD Graphics,1476.0,16.0,3072.0,1920.0,32768.0,1024000.0,SSD,Windows 10,2.00,788.86
378,Acer,AMD Embedded R Series RX 216GD,1628.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,14.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,999.0
380,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,16384.0,2097152.0,SSD,Windows 11,2.30,2319.0
381,Lenovo,Intel Core i3 4170   3.70GHz,3588.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,1.65,494.01
382,HP,Intel Core i5 661   3.33GHz,2459.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,8192.0,262144.0,SSD,Windows 10,2.00,499.99
383,HP,Intel Core i7 10750H   2.60GHz,12012.0,GeForce RTX 2070,16181.0,17.3,1920.0,1080.0,12288.0,524288.0,SSD,Windows 10,2.73,1799.99
384,Dell,Intel Core i5 670   3.47GHz,2533.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,2048000.0,SSD,Windows 11,1.46,1029.1
389,Dell,Intel Core i7 10510U   1.80GHz,6650.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,1.30,1229.0
390,Lenovo,Intel Core i7 1260P,17229.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,,1699.0
391,Lenovo,AMD Ryzen 5 3500U,6978.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,256.0,SSD,Windows 10,1.82,448.97
392,Asus,Intel Core i3 7102E   2.10GHz,2521.0,Radeon RX 560X,3194.0,15.6,1920.0,1080.0,8192.0,1310720.0,Hybrid,Windows 10,2.41,1099.0
393,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,16.0,2560.0,1600.0,32768.0,1024000.0,SSD,Windows 11,2.45,1211.59
395,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,20480.0,1048576.0,SSD,Windows 11,1.50,364.0
396,Dell,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,32768.0,4194304.0,SSD,Windows 11,2.45,2299.0
397,Asus,Intel Core i5 2450P   3.20GHz,4203.0,Intel Iris Pro Graphics 6200,1449.0,14.0,2560.0,1440.0,8192.0,1048576.0,SSD,Windows 11,1.41,716.99
398,Lenovo,AMD Ryzen 5 2400G,8734.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,1.50,799.0
399,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.60,479.49
400,HP,Intel Celeron D 420   1.60GHz,313.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,131072.0,SSD,ChromeOS,1.55,208.95
401,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,4096.0,262144.0,SSD,Windows 10,,252.98
402,Acer,Intel Core i5 2410M   2.30GHz,1937.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,1159.0
403,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,65536.0,16777216.0,SSD,Windows 10,2.05,4267.69
405,Best Notebook,Intel Core i9 11980HK   2.60GHz,23010.0,GeForce RTX 4060 Ti 16GB,22796.0,17.3,1920.0,1080.0,65536.0,,,Windows 11,4.73,4986.51
406,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,65536.0,2097152.0,SSD,Windows 11,2.32,2143.39
407,Dell,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,65536.0,2097152.0,SSD,Windows 11,2.43,3479.0
408,Asus,AMD Ryzen 7 7735HS,24268.0,Radeon HD 6320 Graphic,216.0,16.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.20,997.49
409,Lenovo,Intel Core i7 1260P,17229.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,40960.0,1048576.0,SSD,Windows 11,1.68,1849.99
411,Acer,Intel Core i3 10305   3.80GHz,9108.0,Intel UHD Graphics,1476.0,14.0,1920.0,1200.0,8192.0,131072.0,SSD,Windows 11,1.55,412.82
412,Dell,Intel Core i7 11700   2.50GHz,19972.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,49152.0,2097152.0,SSD,Windows 11,2.68,1879.0
413,Lenovo,AMD Ryzen 5 2600H,7834.0,GeForce GTX 1650 Ti,7576.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.50,1149.0
416,Dell,Intel Core i7 1250U,12421.0,Intel Iris Pro Graphics 6200,1449.0,13.4,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,1.23,911.9
417,Dell,Intel Core i3 2100   3.10GHz,1851.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,1.23,346.49
418,Dell,Intel Core i5 11300H   3.10GHz,10984.0,Intel Iris Pro Graphics 6200,1449.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,,1439.0
420,HP,Intel Pentium Silver N5030   1.10GHz,2621.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,4096.0,262144.0,SSD,Windows 10,,439.0
421,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.23,1079.0
422,Lenovo,Intel Celeron N5100   1.10GHz,3310.0,Intel UHD Graphics,1476.0,11.6,1920.0,1080.0,8192.0,65536.0,SSD,ChromeOS,,233.98
424,Acer,Intel Pentium E6800   3.33GHz,1151.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,65536.0,SSD,ChromeOS,1.45,428.94
425,Lenovo,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.68,809.0
426,Asus,Intel Core i7 9750H   2.60GHz,10936.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.09,1448.98
428,Asus,Intel Celeron N2830   2.16GHz,550.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,4096.0,512000.0,SSD,Windows 10,2.20,299.99
429,HP,Intel Core i5 4250U   1.30GHz,2163.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,1.50,576.99
431,HP,Intel Core i5 3210M   2.50GHz,2470.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,512000.0,SSD,Windows 10,,202.98
432,Asus,Intel Core i7 6920HQ   2.90GHz,7303.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 11,1.82,1279.99
433,Dell,Intel Core i5 760   2.80GHz,2608.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.73,799.99
434,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060 Ti,20599.0,16.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,,1099.0
435,Dell,Intel Core i7 12650H,23276.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,1.14,750.74
438,Dell,Intel Core i7 10875H   2.30GHz,15019.0,RTX A2000 12GB,13645.0,17.0,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,3.64,2678.15
439,HP,Intel Pentium N3530   2.16GHz,1201.0,Intel UHD Graphics 605,369.0,14.0,1366.0,768.0,4096.0,65536.0,SSD,ChromeOS,1.50,258.0
444,Lenovo,Intel Core i5 450M   2.40GHz,1233.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.64,799.0
445,Dell,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,65536.0,4194304.0,SSD,Windows 10,2.41,3799.0
446,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,65536.0,2048000.0,SSD,Windows 11,3.64,3824.01
449,Acer,Intel Core i3 8121U   2.20GHz,4388.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,,,ChromeOS,2.55,949.99
451,Lenovo,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.18,905.0
453,Dell,Intel Core i3 2102   3.10GHz,2029.0,Intel UHD Graphics,1476.0,15.6,,,8192.0,131072.0,SSD,Windows 10,1.80,657.38
454,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 2060 12GB,15904.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,2.59,2009.0
455,Lenovo,Intel Core i7 10850H   2.70GHz,11877.0,Quadro RTX 4000 with Max Q Design,12569.0,15.6,1920.0,1080.0,65536.0,1048576.0,SSD,Windows 10,2.75,3621.77
456,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 10,2.30,1199.0
457,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,3.64,1880.63
460,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.30,1169.0
463,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,32768.0,1048576.0,SSD,Windows 11,1.70,470.0
464,Asus,Intel Core i5 1235U,13554.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,1.86,639.0
465,Panasonic,Intel Core i5 4310M   2.70GHz,3123.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,16384.0,1048576.0,SSD,Windows 10,2.55,625.0
466,Lenovo,Intel Core i5 10210U   1.60GHz,6228.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.41,673.19
467,MSI,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4070,26876.0,17.3,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 11,,1969.0
468,HP,Intel Core i5 2410M   2.30GHz,1937.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,,759.0
469,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,524288.0,SSD,Windows 10,,569.0
470,HP,Intel Core i7 1355U,15287.0,Intel Iris Pro Graphics 6200,1449.0,13.5,1920.0,1280.0,16384.0,4194304.0,SSD,Windows 11,1.37,1768.99
