,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Price,New Weight
3712,HP,Intel Celeron N4020   1.10GHz,1556.0,Intel UHD Graphics 600,324.0,11.6,1366.0,768.0,4096.0,65536.0,Windows 11,219.25,1.08
3713,HP,Intel Core i7 1185G7E   2.80GHz,10444.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,32768.0,2097152.0,Windows 11,1329.0,1.45
3714,Dell,Intel Core i7 10750H   2.60GHz,12012.0,GeForce GTX 1650 Ti,7576.0,15.6,1920.0,1200.0,16384.0,524288.0,Windows 10,1426.11,1.82
3715,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,866.24,1.22
3716,Asus,MediaTek MT8163,604.0,ASUS A7000,9.0,14.0,1366.0,768.0,4096.0,131072.0,ChromeOS,278.9,1.11
3717,MSI,Intel Core i5 1240P,17329.0,Intel Arc,4253.0,13.3,1920.0,1080.0,16384.0,524288.0,Windows 11,699.0,1.0
3718,Acer,MediaTek MT8183,2424.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,4096.0,65536.0,ChromeOS,189.99,1.05
3719,HP,Intel Core i7 8550U   1.80GHz,5931.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,1299.0,1.5
3720,Dell,Intel Core i7 12650H,23276.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,65536.0,262144.0,Windows 11,1229.99,1.59
3721,HP,Intel Core i7 1355U,15287.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,24576.0,2097152.0,Windows 11,1219.0,1.68
3722,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel Arc,4253.0,14.0,1366.0,768.0,16384.0,512000.0,Windows 10,254.98,1.77
3723,MSI,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1129.0,1.86
3724,Dell,Intel Core i5 12600H,23062.0,Intel Arc,4253.0,14.0,1920.0,1080.0,8192.0,1048576.0,Windows 10,1664.9,1.91
3725,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,12288.0,524288.0,Windows 11,1124.0,1.96
3726,Acer,AMD Ryzen 5 3500U,6978.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,589.0,2.5
3727,MSI,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,1929.0,3.05
3728,Acer,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,ChromeOS,390.2,1.55
3730,Dell,Intel Core i9 13980HX,48083.0,RTX A2000,13772.0,17.0,3840.0,2160.0,32768.0,6144000.0,Windows 10,3876.39,3.64
3731,Dell,Intel Core i7 13790F,46110.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,983.74,1.5
3732,HP,Intel Core i7 1255U,13775.0,Intel Arc,4253.0,14.0,1920.0,1200.0,16384.0,524288.0,Windows 11,1042.45,1.82
3733,Dell,Intel N50,2350.0,GeForce MX570,6020.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,1113.8,2.16
3734,Dell,Intel Core i7 12650H,23276.0,GeForce GTX 1650 Ti,7576.0,17.0,1920.0,1200.0,32768.0,2097152.0,Windows 10,3255.0,2.51
3735,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 10,1010.0,2.32
3736,HP,AMD Ryzen 7 6800H,23656.0,Radeon RX 6650M,13676.0,16.1,1920.0,1080.0,16384.0,1048576.0,Windows 11,1289.99,2.41
3737,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,729.0,2.1
3738,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,14.0,2240.0,1400.0,16384.0,1048576.0,Windows 11,1099.0,1.59
3739,Dell,AMD Ryzen 5 5500U,13144.0,Radeon R2,240.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,535.0,1.69
3740,MSI,Intel Core i5 12450H,17441.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,687.09,2.0
3741,MSI,Intel Core i7 10875H   2.30GHz,15019.0,Quadro RTX 3000,11157.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 10,2068.53,2.09
3742,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,16.0,3840.0,2160.0,32768.0,1024000.0,Windows 11,814.23,3.64
3743,Dell,Intel Core i7 13700HX,34115.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,16384.0,1048576.0,Windows 10,2099.0,2.62
3744,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,32768.0,2048000.0,Windows 11,1032.56,1.59
3745,Acer,AMD Ryzen 5 3500U,6978.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,12288.0,524288.0,Windows 11,619.0,1.94
3746,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,1048576.0,Windows 10,2299.0,2.3
3747,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,16384.0,1024000.0,Windows 11,733.38,1.13
3748,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,529.98,1.66
3749,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,32768.0,2097152.0,Windows 11,3279.0,2.17
3750,Asus,AMD Ryzen 7 5800H,21133.0,Radeon Pro,2324.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,799.0,2.68
3751,HP,AMD 3020e,2458.0,Radeon R2,240.0,14.0,1366.0,768.0,4096.0,65536.0,Windows 10,239.0,1.45
3752,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,8192.0,4194304.0,Windows 10,1678.88,2.0
3753,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,12288.0,1048576.0,Windows 11,1059.99,1.73
3754,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,Windows 11,1097.24,3.64
3755,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,2097152.0,Windows 11,1969.0,2.41
3756,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,1919.0,2.28
3757,Acer,Intel Core i7 13620H,26454.0,GeForce RTX 2050,7320.0,15.6,1927.0,1080.0,16384.0,524288.0,Windows 11,1049.99,2.14
3758,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 2070,16181.0,17.3,1920.0,1080.0,8192.0,524288.0,Windows 10,999.99,1.82
3759,Lenovo,AMD Ryzen 7 5700,24334.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,619.99,1.5
3760,Dell,Intel Core i7 1250U,12421.0,Intel Arc,4253.0,14.0,1920.0,1080.0,32768.0,524288.0,Windows 11,935.54,1.22
3761,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,375.0,2.0
3762,HP,Intel N50,2350.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,906.15,1.92
3763,Dell,AMD Ryzen 5 3450U,6734.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1366.0,768.0,12288.0,524288.0,Windows 11,489.0,1.85
3764,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,524288.0,Windows 10,439.0,2.03
3765,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,36864.0,1048576.0,Windows 10,999.99,2.2
3766,Acer,Intel Core i3 3217U   1.80GHz,1218.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,509.0,1.9
3767,Dell,Intel Core i5 1334U,12802.0,Quadro M5500,7915.0,15.6,1366.0,768.0,16384.0,524288.0,Windows 11,1039.49,3.64
3768,Samsung,Intel Celeron N4500   1.10GHz,2003.0,S3 Chrome S25 DDR2,18.0,14.0,1920.0,1080.0,8192.0,32768.0,ChromeOS,313.62,1.45
3769,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,1048576.0,Windows 11,2299.0,59.09
3770,Acer,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,ChromeOS,390.2,1.55
3771,Dell,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,486.99,1.66
3772,HP,Intel Core i5 7200U   2.50GHz,3395.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,316.29,1.95
3773,Dell,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,848.96,3.64
3774,Samsung,Intel Celeron 3965Y   1.50GHz,1194.0,Intel UHD Graphics 615,751.0,12.2,1600.0,600.0,4096.0,131072.0,ChromeOS,287.0,0.32
3775,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1169.0,2.32
3776,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 2050,7320.0,15.6,3840.0,2160.0,32768.0,4096000.0,Windows 11,2397.64,3.64
3777,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,1499.0,2.6
3778,Asus,Intel Celeron N4020   1.10GHz,1556.0,Intel Arc,4253.0,4.0,1920.0,1080.0,4096.0,131072.0,Windows 11,158.99,1.32
3779,Dell,AMD Ryzen 5 3450U,6734.0,Radeon RX Vega 8,1487.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,599.99,1.77
3780,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,17.0,3840.0,2160.0,65536.0,2048000.0,Windows 11,2730.61,3.64
3781,Dell,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,2097152.0,Windows 11,2175.99,1.92
3782,Asus,Intel Core i7 13650HX,32140.0,GeForce RTX 4060,19560.0,15.6,1920.0,1200.0,65536.0,4194304.0,Windows 11,2499.99,2.5
3783,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3070,22459.0,16.0,2560.0,1600.0,32768.0,1024000.0,Windows 11,1593.58,2.45
3784,HP,Intel Pentium N4200   1.10GHz,2169.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,16384.0,131072.0,Windows 11,315.99,2.23
3785,Lenovo,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1049.0,2.02
3787,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920.0,1080.0,32768.0,2048000.0,Windows 10,1127.72,1.8
3788,Dell,Intel Core i7 12650H,23276.0,GeForce GTX 1650 Ti,7576.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,888.0,2.36
3789,Dell,Intel Core i5 12450H,17441.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,4814.88,2.73
3790,MSI,Intel Core i9 11900H   2.50GHz,20886.0,Quadro RTX 5000,16038.0,17.3,1920.0,1080.0,65536.0,1048576.0,Windows 10,4031.04,2.45
3791,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,474.99,1.73
3792,Lenovo,Intel Core i5 10300H   2.50GHz,8473.0,GeForce GTX 1650 Ti,7576.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,799.0,1.8
3793,Dell,Intel Core i7 1255U,13775.0,GeForce MX570,6020.0,15.6,1920.0,1200.0,32768.0,1048576.0,Windows 10,1359.99,1.87
3794,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1366.0,768.0,16384.0,262144.0,Windows 10,1081.07,1.59
3795,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1199.99,1.82
3796,Dell,Intel Core i7 13700H,28003.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,32768.0,1024000.0,Windows 11,1487.63,3.64
3797,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,669.0,1.7
3798,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1789.0,2.0
3799,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3050,12961.0,16.0,2560.0,1600.0,16384.0,524288.0,Windows 10,1585.88,3.18
3800,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,1686.35,2.42
3801,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,131072.0,Windows 11,299.99,1.65
3802,Lenovo,Intel N50,2350.0,Radeon Vega 8,1585.0,15.6,1920.0,1200.0,32768.0,1048576.0,No OS,1192.5,2.34
3803,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3080 Ti,27324.0,17.3,1920.0,1080.0,65536.0,524288.0,Windows 11,2551.52,3.64
3804,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,65536.0,2048000.0,Windows 11,1016.3,3.64
3805,Asus,Intel Core i7 12700H,26423.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1049.0,1.8
3806,Panasonic,Intel Core i5 1145G7   2.60GHz,9970.0,Intel Iris Xe,2690.0,14.0,1366.0,768.0,16384.0,524288.0,Windows 10,2279.99,2.09
3807,HP,AMD Athlon Silver 3050U,3000.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1366.0,768.0,4096.0,262144.0,Windows 11,449.54,1.48
3808,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,529.0,1.27
3809,Dell,Intel Core i7 1160G7   1.20GHz,9173.0,GeForce MX350,2808.0,13.3,1920.0,1080.0,8192.0,1048576.0,Windows 10,1652.07,1.07
3810,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 11,919.0,2.15
3811,Asus,Intel Core i5 12450H,17441.0,Intel HD Graphics 620,926.0,17.3,1600.0,900.0,12288.0,1048576.0,Windows 11,539.0,2.32
3812,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,899.0,2.32
3813,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,771.53,1.23
3814,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 10,739.0,1.84
3815,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,2097152.0,Windows 11,1929.99,2.44
3816,Dell,Intel Core i9 13900HX,44977.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,2049.0,2.04
3817,Asus,Intel Celeron N4020   1.10GHz,1556.0,Intel UHD Graphics 600,324.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 11,229.0,1.63
3818,Asus,Intel Core i3 370M   2.40GHz,1144.0,Intel Arc,4253.0,13.3,1366.0,768.0,4096.0,327680.0,Windows 7,686.73,1.68
3819,HP,Intel Celeron N4120   1.10GHz,2527.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,8192.0,65536.0,Windows 11,289.0,1.45
3820,Panasonic,Intel Core i5 5300U   2.30GHz,2736.0,Intel UHD Graphics 600,324.0,13.1,1024.0,768.0,16384.0,1048576.0,Windows 10,599.99,3.59
3821,Lenovo,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,13.3,2560.0,1600.0,16384.0,524288.0,Windows 11,899.0,1.32
3822,Dell,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1089.0,1.41
3823,HP,AMD Ryzen 7 5825U,18462.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,1439.0,1.5
3824,Dell,Intel Core i5 1145G7   2.60GHz,9970.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,4422.14,1.59
3825,Lenovo,Intel Core i7 12700H,26423.0,Intel Arc A730M,8274.0,16.0,2560.0,1600.0,32768.0,2097152.0,Windows 11,1519.0,1.72
3826,Samsung,Intel Core i7 4560U   1.60GHz,2950.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1334.46,1.86
3827,HP,Intel Core i7 3517U   1.90GHz,2049.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,1699.0,1.76
3828,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,1299.0,3.64
3829,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,999.0,1.86
3830,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,17.3,3840.0,2160.0,32768.0,2048000.0,Windows 11,2898.6,3.64
3831,Lenovo,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 11,1549.0,2.55
3832,Dell,Intel Core i7 10870H   2.20GHz,14596.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,2015.98,2.28
3833,HP,Intel Core i5 1230U,10779.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,503.99,2.0
3834,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,65536.0,4194304.0,Windows 11,2803.22,1.72
3835,Samsung,Intel Celeron N4500   1.10GHz,2003.0,S3 Chrome S25 DDR2,18.0,14.0,1920.0,1080.0,8192.0,32768.0,ChromeOS,313.62,1.45
3836,LG,Intel Core i5 1340P,20247.0,Intel Iris Xe,2690.0,15.6,854.0,480.0,8192.0,8192.0,Windows 11,879.99,1.14
3837,Asus,AMD Ryzen 3 3200U,3828.0,Radeon Vega 3,891.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,518.5,1.73
3838,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,13.3,1920.0,1080.0,16384.0,524288.0,Windows 10,1024.48,1.18
3839,HP,Intel Core i3 10110Y   1.00GHz,3269.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,ChromeOS,379.9,1.77
3840,HP,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,16.1,2560.0,1440.0,20480.0,1048576.0,Windows 11,1524.0,2.36
3841,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,65536.0,4194304.0,Windows 11,2549.0,2.9
3842,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,49152.0,1048576.0,Windows 11,1759.0,2.68
3843,Acer,AMD Ryzen 7 5800U,18591.0,GeForce RTX 3050,12961.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,800.64,1.5
3844,Asus,Intel Celeron N4500   1.10GHz,2003.0,Intel HD Graphics 620,926.0,17.3,1920.0,1080.0,4096.0,32768.0,ChromeOS,250.82,2.41
3845,Dell,Intel Core i9 12900,34306.0,GeForce RTX 4070,26876.0,15.6,1366.0,768.0,16384.0,2048000.0,Windows 11,2471.31,3.64
3846,Dell,AMD Embedded R Series RX 216GD,1628.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1366.0,768.0,16384.0,1048576.0,Windows 11,778.58,1.62
3847,Dell,Intel Core i7 985   3.47GHz,3928.0,RTX A2000,13772.0,17.3,1920.0,1080.0,32768.0,2048000.0,Windows 11,2668.91,3.64
3848,Dell,Intel Core i7 5500U   2.40GHz,2777.0,Intel HD Graphics 620,926.0,13.3,3840.0,2160.0,8192.0,262144.0,Windows 8,799.0,1.27
3849,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,2097152.0,Windows 11,1669.0,2.68
3850,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,1168.98,4.23
3851,Dell,Intel Core i5 8365U   1.60GHz,6247.0,Intel UHD Graphics 620,1042.0,13.3,1920.0,1080.0,8192.0,262144.0,Windows 10,809.89,1.55
3852,Dell,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 10,1439.0,1.98
3853,Lenovo,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 4060,19560.0,15.6,2560.0,1440.0,16384.0,1048576.0,Windows 11,1379.0,2.41
3854,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,49152.0,1048576.0,Windows 10,1759.0,2.68
3855,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,24576.0,2097152.0,Windows 10,1439.0,3.16
3856,HP,Intel Pentium N4200   1.10GHz,2169.0,Intel Arc,4253.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 11,299.0,3.64
3857,Dell,Intel Core i7 13620H,26454.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1476.21,3.64
3858,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel Arc,4253.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 11,474.99,3.64
3859,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,2048000.0,Windows 11,1871.09,3.64
3860,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,262144.0,Windows 11,1730.18,3.64
3861,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,524288.0,Windows 11,1599.0,3.64
3862,Dell,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 11,1439.0,2.75
3863,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,24576.0,1048576.0,Windows 11,1009.99,1.86
3864,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,893.08,1.86
3865,LG,Intel Core i7 12800H,24971.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,16384.0,524288.0,Windows 11,1199.0,1.48
3866,Dell,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,65536.0,4194304.0,Windows 11,2099.0,2.1
3867,Asus,Intel Core i3 1110G4   1.80GHz,4390.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,20480.0,1048576.0,Windows 11,649.0,1.82
3868,Dell,Intel Core i7 13700H,28003.0,RTX A2000,13772.0,17.0,3840.0,2400.0,32768.0,2048000.0,Windows 11,2996.28,3.64
3869,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1366.0,768.0,32768.0,524288.0,Windows 11,659.0,1.69
3870,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1499.0,2.68
3871,Acer,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,1048576.0,Windows 10,1219.0,2.59
3872,Acer,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1369.0,2.5
3873,Acer,Intel Core i7 12800H,24971.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,1048576.0,Windows 10,999.99,2.18
3874,Apple,Intel N50,2350.0,Intel HD Graphics 620,926.0,15.0,1366.0,768.0,4096.0,131072.0,MacOS,239.0,1.94
3875,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 11,1209.0,1.7
3876,Dell,Intel Core i9 12950HX,32933.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,1048576.0,Windows 10,2145.96,1.91
3877,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1534.88,2.25
3878,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1024000.0,Windows 11,1472.99,2.32
3879,HP,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,14.0,1920.0,1200.0,32768.0,1048576.0,Windows 11,1359.0,2.38
3880,Lenovo,Intel Core i7 13700H,28003.0,GeForce RTX 2050,7320.0,16.0,2560.0,1600.0,16384.0,1048576.0,Windows 11,1309.0,2.45
3881,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,879.0,2.52
3882,Lenovo,Intel Core i5 4300M   2.60GHz,2991.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,524288.0,Windows 10,254.98,2.27
3883,Dell,Intel Core i5 8350U   1.70GHz,6226.0,Intel Arc,4253.0,13.3,1920.0,1080.0,16384.0,524288.0,Windows 10,239.99,1.76
