,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
2237,HP,AMD Ryzen 5 7530U,16506.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,8.0,256.0,Windows 11,1.6,1149.0
2238,HP,Intel Core i7 12650H,23276.0,Intel Iris Xe,2690.0,15.0,1920,1080,32.0,1024.0,Windows 11,2.15,1199.0
2239,Lenovo,Intel Core i5 1240P,17329.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.75,844.92
2240,Dell,Intel Core i7 1265U,14043.0,Intel Arc,4253.0,14.0,1920,1080,16.0,512.0,Windows 11,1.46,1199.99
2242,Dell,Intel Core i3 1210U,10641.0,Intel Arc,4253.0,14.0,1920,1080,8.0,256.0,Windows 10,1.38,733.42
2243,MSI,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.4,749.99
2244,Lenovo,Intel Core i5 1235U,13554.0,Intel Arc,4253.0,15.6,1920,1080,16.0,512.0,Windows 11,1.73,849.99
2245,Dell,Intel Core i5 1345U,15348.0,Intel Arc,4253.0,15.6,1920,1080,8.0,256.0,Windows 11,2.86,699.0
2246,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,2.49,489.0
2247,Acer,AMD Ryzen 5 PRO 6650U,16752.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,16.0,512.0,Windows 11,1.77,928.35
2248,Dell,Intel Core i7 1260P,17229.0,GeForce MX550,4601.0,16.0,3840,2400,64.0,2048.0,Windows 11,2.38,1299.0
2249,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070,22459.0,17.3,1920,1080,16.0,512.0,Windows 11,2.8,1899.0
2250,MSI,Intel Core i5 12450H,17441.0,GeForce RTX 4060 Ti,22563.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.78,1169.0
2251,Dell,Intel Core i5 12600H,23062.0,Intel Arc,4253.0,13.3,1920,1080,16.0,256.0,Windows 10,1.14,733.42
2252,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840,2400,24.0,1024.0,Windows 10,1.98,3059.0
2253,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,14.0,2240,1400,16.0,2048.0,Windows 10,1.96,1219.0
2254,Dell,Intel Core i5 1235U,13554.0,Intel Arc,4253.0,16.0,1920,1200,32.0,1000.0,Windows 11,1.86,899.99
2255,Dell,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,15.6,1366,768,16.0,1024.0,Windows 11,1.82,940.32
2256,Asus,Intel Core i7 13620H,26454.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,1.8,929.49
2257,Lenovo,Intel Core i3 8130U   2.20GHz,3591.0,Intel UHD Graphics 620,1042.0,15.6,1366,768,8.0,1024.0,Windows 10,2.2,562.0
2258,HP,Intel Core i3 3217U   1.80GHz,1218.0,Intel UHD Graphics,1476.0,13.7,1920,1080,16.0,256.0,Windows 11,2.09,589.99
2259,Asus,Intel Core i7 12700H,26423.0,GeForce RTX 4070,26876.0,15.6,1920,1080,32.0,2048.0,Windows 11,1.73,1489.99
2260,Dell,AMD Ryzen 5 3450U,6734.0,Radeon RX Vega 8,1487.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,445.0
2261,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920,1080,32.0,256.0,Windows 11,3.64,1730.18
2262,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,17.3,1600,900,32.0,1024.0,Windows 11,1.61,829.0
2263,Lenovo,Intel Core i7 13800H,27476.0,Intel HD Graphics 620,926.0,16.0,2560,1600,32.0,1024.0,Windows 10,1.5,2669.0
2264,Lenovo,AMD Ryzen 5 PRO 6650U,16752.0,Radeon 6600M,518.0,16.0,1920,1200,16.0,256.0,Windows 11,1.81,1202.48
2265,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560,1440,64.0,4096.0,Windows 11,2.3,2819.0
2266,Dell,Intel Core i9 12900,34306.0,GeForce RTX 4060,19560.0,15.6,1366,768,32.0,512.0,Windows 11,3.64,2771.99
2267,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,15.6,1920,1080,16.0,256.0,Windows 10,1.77,536.99
2268,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,512.0,Windows 10,2.3,1085.95
2269,Lenovo,Intel Core i7 1265U,14043.0,GeForce MX450,3729.0,15.6,1920,1080,16.0,512.0,Windows 11,2.27,929.0
2270,GIGABYTE,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920,1080,24.0,1024.0,Windows 10,2.58,1259.0
2271,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,16.0,2560,1600,16.0,0.0009765625,Windows 10,4.41,1649.0
2272,Lenovo,AMD Ryzen 5 5625U,15084.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,256.0,256.0,Windows 10,0.45,523.43
2273,Dell,Intel Core i3 3217U   1.80GHz,1218.0,Intel Arc,4253.0,13.3,1920,1080,4.0,1000.0,Windows 11,1.23,452.75
2274,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,2.52,929.0
2276,Dell,Intel Core i7 1370P,21088.0,Ryzen 3 5300G with Radeon Graphics,1940.0,15.6,1920,1080,16.0,512.0,Windows 11,1.8,1882.85
2277,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 4070,26876.0,16.0,1920,1200,16.0,2000.0,Windows 11,3.64,2341.91
2278,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,256.0,Windows 10,1.23,724.99
2279,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,13.3,1920,1080,8.0,512.0,Windows 10,1.3,699.99
2280,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,17.3,1600,900,16.0,512.0,Windows 11,2.18,519.99
2281,Asus,AMD Ryzen 7 4800H,18658.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,512.0,Windows 10,2.53,949.99
2282,Dell,Intel Core i5 13400T,21493.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.32,1636.54
2283,GIGABYTE,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti Laptop GPU,18253.0,17.0,1920,1080,16.0,1024.0,Windows 11,2.55,1699.99
2284,Microsoft,Intel Core i7 13700H,28003.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,14.4,2400,1600,16.0,512.0,Windows 11,1.81,2024.99
2285,Lenovo,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.63,1314.99
2286,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4050 Laptop GPU,14691.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1229.99
2287,HP,Intel Celeron N4020   1.10GHz,1556.0,Intel UHD Graphics 600,324.0,14.0,1366,768,4.0,128.0,Windows 11,1.45,258.26
2288,Lenovo,Intel Core i3 1210U,10641.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,256.0,Windows 10,1.6,1499.99
2289,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,14.0,1920,1080,8.0,512.0,Windows 11,1.77,729.99
2290,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920,1080,4.0,128.0,Windows 10,1.5,402.99
2291,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.22,749.0
2292,Asus,Intel Core i5 12500H,21525.0,Intel HD Graphics 620,926.0,13.4,1920,1200,16.0,512.0,Windows 11,1.12,879.99
2293,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,17.3,1920,1080,16.0,512.0,Windows 11,2.39,509.0
2294,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,16.0,512.0,Windows 10,1.75,1081.99
2295,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920,1080,8.0,512.0,Windows 11,1.55,559.0
2296,Acer,Intel Core i7 12800H,24971.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1159.0
2297,Lenovo,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics,1476.0,15.6,1920,1080,4.0,128.0,Windows 11,1.09,249.99
2298,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,512.0,Windows 11,2.95,1179.99
2299,MSI,AMD Ryzen 7 7730U,18825.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.75,905.15
2300,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,2048.0,Windows 10,2.37,723.79
2301,Asus,AMD Ryzen 7 4800H,18658.0,GeForce RTX 3050,12961.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.37,1139.99
2302,MSI,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,13.4,1920,1200,32.0,1024.0,Windows 11,1.35,1610.34
2303,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 2050,7320.0,15.6,1920,1080,24.0,1024.0,Windows 11,1.64,1369.0
2304,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 4060,19560.0,14.5,2560,1600,16.0,1024.0,Windows 11,1.64,1799.99
2305,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3050,12961.0,15.6,2560,1600,16.0,1024.0,Windows 11,2.82,2499.0
2306,LG,Intel Core i7 1360P,19333.0,Intel Arc,4253.0,16.0,1920,1080,16.0,1024.0,No OS,1.18,1266.71
2307,MSI,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3060,17089.0,16.0,2560,1600,16.0,1024.0,Windows 10,4.14,2489.74
2308,Lenovo,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 4050 Laptop GPU,14691.0,16.0,1920,1080,6.0,512.0,Windows 10,2.84,949.99
2309,HP,AMD Embedded R Series RX 216GD,1628.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1366,768,8.0,512.0,Windows 10,2.0,559.0
2310,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050,12961.0,15.6,1440,900,8.0,512.0,Windows 11,3.39,699.99
2311,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1360,768,8.0,128.0,Windows 10,1.47,299.0
2312,Acer,AMD Ryzen 7 3700U,7186.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920,1080,8.0,1024.0,Windows 11,1.81,729.0
2313,Samsung,Intel Core i5 1240P,17329.0,Intel Arc,4253.0,13.3,1920,1080,8.0,256.0,Windows 11,0.86,838.05
2314,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920,1080,32.0,512.0,Windows 11,1.23,1285.51
2315,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,256.0,Windows 10,14.06,649.99
2316,HP,Intel Core i7 1365U,15451.0,T550 Laptop GPU,4822.0,16.0,1920,1200,16.0,512.0,Windows 11,1.76,2155.01
2317,Lenovo,AMD Ryzen 7 5825U,18462.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,256.0,Windows 11,1.43,773.92
2318,Lenovo,Intel Core i7 8565U   1.80GHz,6136.0,Intel HD Graphics 620,926.0,13.3,1920,1080,8.0,256.0,Windows 10,1.32,899.99
2319,HP,Intel Core i7 1365U,15451.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,2.14,2036.96
2320,Asus,Intel Core i5 12450H,17441.0,Intel HD Graphics 620,926.0,17.3,1600,900,12.0,1024.0,Windows 11,2.32,539.0
2321,Dell,Intel Core i7 985   3.47GHz,3928.0,RTX A2000,13772.0,17.3,1920,1080,32.0,2000.0,Windows 11,3.64,2668.91
2322,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,2560,1440,16.0,4000.0,Windows 11,3.64,2228.25
2323,Dell,AMD Ryzen 7 5825U,18462.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,16.0,512.0,Windows 11,2.68,599.99
2325,HP,AMD Ryzen 7 7730U,18825.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,512.0,Windows 11,1.54,906.74
2326,Lenovo,Intel Core i5 1240P,17329.0,Intel Iris Xe,2690.0,13.3,1920,1200,8.0,256.0,Windows 10,1.31,549.0
2327,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,14.0,1920,1080,32.0,256.0,Windows 10,1.23,1002.53
2328,HP,Intel Core i5 12500TE,14501.0,Intel Iris Xe,2690.0,13.5,1920,1280,16.0,256.0,Windows 11,1.49,927.59
2329,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,2560,1440,32.0,1000.0,Windows 11,3.64,2815.44
2330,Asus,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,16.0,1920,1200,32.0,1024.0,Windows 11,2.61,1719.99
2331,MSI,Intel Core i9 13950HX,44905.0,GeForce RTX 4070,26876.0,17.0,2560,1440,64.0,2048.0,Windows 11,2.06,3587.99
2332,Dell,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,2.07,749.99
2333,HP,Intel Celeron N3350   1.10GHz,1108.0,Radeon R4,333.0,14.0,1920,1080,8.0,32.0,ChromeOS,1.55,253.67
2334,HP,AMD Ryzen 5 PRO 7540U,17868.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1200,16.0,512.0,Windows 11,1.92,1383.18
2336,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920,1080,20.0,512.0,Windows 11,1.77,617.79
2337,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,15.6,1920,1080,16.0,256.0,Windows 10,1.53,1002.53
2338,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.72,1599.0
2339,Dell,Intel Core i3 1210U,10641.0,Intel Arc,4253.0,15.6,1920,1080,8.0,500.0,Windows 10,1.72,872.93
2340,Dell,AMD Ryzen 7 5700U,15853.0,Radeon R2,240.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.64,669.0
2341,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1920,1080,16.0,512.0,Windows 11,1.47,372.0
2342,Lenovo,Intel Core i5 13600H,25569.0,Intel HD 610,693.0,15.6,1366,768,8.0,256.0,Windows 10,2.4,390.0
2343,Lenovo,Intel Celeron N4020   1.10GHz,1556.0,Intel HD 510,626.0,11.6,1366,768,4.0,64.0,Windows 10,1.78,274.0
2344,Lenovo,AMD Ryzen 5 PRO 6650U,16752.0,256MB DDR Radeon 9800 XT,37.0,14.0,1920,1200,12.0,512.0,Windows 10,0.45,727.51
2345,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,17.3,1920,1080,16.0,1024.0,Windows 11,2.9,1449.0
2346,HP,AMD Ryzen 3 5300U,9716.0,Radeon R2,240.0,15.6,1366,768,12.0,512.0,Windows 11,1.7,357.88
2347,Lenovo,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,13.3,1920,1200,16.0,512.0,Windows 10,2.03,1014.99
2348,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,499.19
2349,Lenovo,AMD Ryzen 7 7745HX,32929.0,GeForce RTX 4060,19560.0,16.0,2560,1600,16.0,2048.0,Windows 11,2.52,1969.0
2350,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,15.6,4,3840,32.0,2048.0,Windows 11,2.68,2999.99
2351,HP,Intel Core i7 12700H,26423.0,Intel Iris Xe,2690.0,16.0,3840,2160,16.0,512.0,Windows 11,2.05,1268.99
2352,Acer,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.72,1199.0
2353,HP,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,17.3,1920,1080,32.0,1024.0,Windows 11,2.1,799.99
2354,Dell,Intel Core i5 1334U,12802.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,3.64,989.55
2355,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.96,750.0
2356,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel HD Graphics 620,926.0,15.6,1920,1080,8.0,256.0,Windows 10,1.77,409.79
2357,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,1920,1200,16.0,2000.0,Windows 11,3.64,2157.21
2358,Acer,Intel Celeron N5100   1.10GHz,3310.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,64.0,Chrome OS,2.05,345.99
2359,HP,AMD Ryzen 3 3250U,3855.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1366,768,8.0,256.0,Windows 10,1.69,469.79
2360,Panasonic,Intel Core i5 1230U,10779.0,Intel HD Graphics 620,926.0,13.1,1024,768,16.0,1024.0,Windows 10,3.59,518.99
2362,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.68,956.79
2363,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,256.0,Windows 10,2.09,669.89
2364,Lenovo,AMD Ryzen 5 7530U,16506.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,13.3,1920,1200,8.0,256.0,Windows 11,1.77,599.99
2365,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920,1080,32.0,1024.0,Windows 10,1.36,749.79
2366,Lenovo,Intel Core i5 8265U   1.60GHz,6026.0,Radeon 540X,1402.0,14.0,1920,1080,16.0,128.0,Windows 10,1.77,959.99
2367,Acer,Intel Core i5 13500H,23284.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,256.0,Windows 10,2.68,979.99
2368,Lenovo,Intel Core i5 13400F,25419.0,GeForce RTX 3050,12961.0,13.3,1920,1080,8.0,512.0,Windows 11,8.38,649.99
2369,HP,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,15.6,1366,768,8.0,512.0,Windows 10,2.0,549.0
2370,Lenovo,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,13.3,1920,1200,16.0,512.0,Windows 10,2.07,892.32
2371,HP,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.57,1099.0
2372,HP,Intel Core i5 1035G1   1.00GHz,7460.0,Intel HD Graphics 620,926.0,15.6,1920,1080,16.0,512.0,Windows 10,1.77,929.99
2373,Acer,AMD Ryzen 3 7320U,9072.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,1.88,433.68
2374,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel Arc,4253.0,12.5,1366,768,8.0,120.0,Windows 10,1.36,218.98
2375,Asus,Intel Core i5 13500H,23284.0,Intel Iris Xe,2690.0,14.5,2880,1800,8.0,1024.0,Windows 10,1.47,768.98
2376,Microsoft,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,13.5,2256,1504,16.0,512.0,Windows 11,1.68,959.99
2377,MSI,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,512.0,Windows 11,1.19,449.99
2378,HP,Intel Core i5 13500H,23284.0,GeForce RTX 4050 Laptop GPU,14691.0,15.6,1920,1080,16.0,512.0,Windows 11,2.3,949.99
2379,MSI,Intel Core i7 13700H,28003.0,GeForce RTX 4070,26876.0,16.0,2560,1600,64.0,1024.0,Windows 11,1.5,2621.85
2380,Lenovo,Intel Core i5 1335U,16980.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.87,1344.62
2381,Lenovo,AMD Ryzen 7 5825U,18462.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.78,899.0
2382,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,12.0,256.0,Windows 11,1.77,525.0
2383,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,256.0,Windows 11,2.55,1068.48
2384,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1366,768,8.0,128.0,Windows 11,1.7,437.79
2385,HP,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,16.1,2560,1440,64.0,4096.0,Windows 11,2.36,2149.0
2386,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.99,1259.0
2387,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,17.3,1600,900,8.0,1024.0,Windows 11,1.8,593.79
2388,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,16.0,2560,1600,32.0,1024.0,Windows 10,2.0,1399.0
2389,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.44,1929.99
2390,HP,Intel Pentium 4 Mobile 1.60GHz,116.0,Intel UHD Graphics,1476.0,17.3,1600,900,8.0,128.0,Windows 10,2.46,678.0
2391,Acer,Intel Core i3 N305,9978.0,Intel UHD Graphics,1476.0,14.0,1920,1200,8.0,128.0,Windows 11,1.55,412.82
2392,CTL,Intel Celeron N5100   1.10GHz,3310.0,Intel UHD Graphics,1476.0,11.6,1920,1080,8.0,64.0,Chrome OS,2.0,393.99
2393,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,15.6,1366,768,8.0,1024.0,Windows 10,1.77,639.79
2394,Acer,Intel Core i3 1005G1   1.20GHz,4982.0,Intel HD Graphics 620,926.0,15.6,1920,1080,4.0,2048.0,Windows 10,1.77,749.99
2395,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,17.3,1600,900,16.0,512.0,Windows 11,2.68,658.79
2396,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920,1080,24.0,2048.0,Windows 10,2.76,1439.0
2397,Asus,AMD Ryzen 9 7945HX,55651.0,GeForce RTX 4080,34635.0,16.0,1920,1080,32.0,1024.0,Windows 11,2.67,3499.99
2398,Asus,Intel Celeron N3350   1.10GHz,1108.0,Intel UHD Graphics,1476.0,11.6,1366,768,4.0,64.0,Windows 10,0.95,230.5
2399,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920,1200,32.0,512.0,Windows 11,3.64,1916.13
2400,Acer,Intel Core i7 1260P,17229.0,GeForce RTX 3050,12961.0,14.0,2240,1440,16.0,2048.0,Windows 11,1.41,1419.0
2401,Asus,Intel Pentium Gold 8505,9339.0,Intel UHD Graphics,1476.0,17.3,1600,900,8.0,256.0,Windows 11,3.14,482.99
2402,HP,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,13.5,1920,1280,16.0,4096.0,Windows 11,1.37,1768.99
2403,Asus,Intel Core i3 530   2.93GHz,1486.0,Intel Arc,4253.0,15.6,1920,1080,8.0,256.0,Windows 11,2.5,389.99
2404,HP,Intel Core i5 8250U   1.60GHz,5897.0,GeForce RTX 4050 Laptop GPU,14691.0,16.1,1920,1080,16.0,512.0,Windows 10,2.13,949.99
2405,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,16.0,512.0,Windows 11,2.68,899.79
2406,Asus,Intel Core2 Duo E6420   2.13GHz,760.0,Intel HD Graphics 620,926.0,13.3,1920,1080,4.0,320.0,Windows Vista,2.55,999.0
2407,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,12.0,1024.0,Windows 11,1.77,789.0
2408,Dell,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,512.0,Windows 11,1.16,915.0
2409,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1366,768,16.0,512.0,Windows 11,2.03,488.5
2410,HP,AMD Ryzen 5 5500U,13144.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,17.3,1920,1080,16.0,512.0,Windows 10,1.4,549.99
2411,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920,1200,8.0,1024.0,Windows 10,1.96,1109.0
2412,Lenovo,Intel Core i7 13700HX,34115.0,RTX A1000 6GB Laptop GPU,10005.0,16.0,1920,1080,16.0,512.0,Windows 10,1.04,1739.0
2413,Dell,Intel Core i7 12650H,23276.0,Intel Arc,4253.0,13.3,1920,1080,16.0,512.0,Windows 10,1.18,1024.48
2414,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,2048.0,Windows 11,0.67,729.0
2415,Dell,Intel Core i7 12800H,24971.0,Intel Iris Xe,2690.0,14.0,1920,1080,64.0,2048.0,Windows 11,1.53,949.0
2416,Lenovo,Intel Core i7 1260P,17229.0,Intel HD Graphics 620,926.0,16.0,1920,1200,16.0,512.0,Windows 11,1.95,1299.99
2417,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,GeForce2 Integrated GPU,4.0,14.0,1920,1200,16.0,256.0,Windows 10,1.45,669.89
2418,Lenovo,AMD Ryzen 7 PRO 6850U,20851.0,Radeon 680M Ryzen 7 7735HS,6179.0,13.3,1920,1080,512.0,512.0,Windows 10,1.25,776.15
2419,Samsung,Intel Celeron N4500   1.10GHz,2003.0,S3 Chrome S25 DDR2,18.0,14.0,1920,1080,8.0,32.0,ChromeOS,1.45,313.62
2420,Acer,Intel Celeron 7305,2385.0,Intel UHD Graphics,1476.0,12.0,1366,912,4.0,32.0,Chrome OS,1.25,303.57
2421,HP,Intel Celeron N2840   2.16GHz,591.0,Intel UHD Graphics,1476.0,11.6,1366,768,2.0,32.0,Windows 10,1.28,186.98
