,Name,Operating-System,Processor,GPU,Total-Installed-Memory,Display-Size,Total-Installed-Capacity,Weight,CPU,Price,Brand,Width,Height,Processor_,CPU Mark,GPU Mark
72,"Lenovo 13.3"" ThinkPad Z13 Gen 2 Laptop with 3 Years Premier Support",Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,13.3,256,1.19,6-Core: 3.2 to 4.9 GHz ,1379.95,Lenovo,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
73,"Lenovo 13.3"" ThinkPad Z13 Gen 2 Multi-Touch Laptop",Windows 11 Pro,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,32,13.3,1024,1.19,8-Core: 3.3 to 5.1 GHz ,1798.95,Lenovo,1920,1200,AMD Ryzen 7 PRO 7840U,24556.0,7108.0
74,"Lenovo 14"" ThinkBook 14 G6 ABP Laptop (Arctic Gray)",Windows 11 Pro,AMD Ryzen 5 7530U,AMD Radeon ,8,14.0,256,1.38,6-Core: 2 to 4.5 GHz ,625.99,Lenovo,1920,1200,AMD Ryzen 5 7530U,16506.0,240.0
75,"Lenovo 16"" ThinkBook 16 G6 ABP Laptop (Arctic Gray)",Windows 11 Pro,AMD Ryzen 5 7530U,AMD Radeon ,8,16.0,256,1.7,6-Core: 2 to 4.5 GHz ,621.95,Lenovo,1920,1200,AMD Ryzen 5 7530U,16506.0,240.0
76,"Lenovo 14"" Flex 7i 2-in-1 Multi-Touch Laptop (Stone Blue)",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,1024,1.6,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),999.0,Lenovo,2240,1400,Intel Core i7-1355U (13th Gen),15287.0,1971.0
77,"Lenovo 16"" ThinkPad E16 Gen 1 Multi-Touch Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,16.0,512,1.8,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1009.95,Lenovo,1920,1200,Intel Core i7-1355U (13th Gen),15287.0,1971.0
78,"Lenovo 16"" ThinkPad E16 Gen 1 Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,16.0,512,1.8,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),956.5,Lenovo,1920,1200,Intel Core i7-1355U (13th Gen),15287.0,1971.0
79,"Lenovo 16"" ThinkPad E16 Gen 1 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,16.0,256,1.8,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),857.95,Lenovo,1920,1200,Intel Core i5-1335U (13th Gen),16980.0,1971.0
80,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Multi-Touch Laptop",Windows 11 Pro,Intel Core i5-1350P (13th Gen),Intel Iris Xe ,16,13.0,512,991.5,12-Core: 1.9 to 4.7 GHz Performance (4 Cores)1.4 to 3.5 GHz Efficiency (8 Cores),1940.73,Lenovo,2160,1350,Intel Core i5-1350P (13th Gen),20843.0,1971.0
81,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Multi-Touch Laptop",Windows 11 Pro,Intel Core i7-1370P (13th Gen),Intel Iris Xe ,16,13.0,512,991.5,12-Core: 1.9 to 5.2 GHz Performance (4 Cores)1.4 to 3.9 GHz Efficiency (8 Cores),1719.47,Lenovo,2160,1350,Intel Core i7-1370P (13th Gen),21088.0,1971.0
82,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Multi-Touch Laptop",Windows 11 Pro,Intel Core i5-1340P (13th Gen),Intel Iris Xe ,16,13.0,512,991.5,12-Core: 1.9 to 4.6 GHz Performance (4 Cores)1.4 to 3.4 GHz Efficiency (8 Cores),1891.45,Lenovo,2160,1350,Intel Core i5-1340P (13th Gen),20247.0,1971.0
83,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Multi-Touch Laptop",Windows 11 Pro,Intel Core i7-1360P (13th Gen),Intel Iris Xe ,16,13.0,512,991.5,12-Core: 2.2 to 5 GHz Performance (4 Cores)1.6 to 3.7 GHz Efficiency (8 Cores),1684.95,Lenovo,2160,1350,Intel Core i7-1360P (13th Gen),19333.0,1971.0
84,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Laptop",Windows 11 Pro,Intel Core i5-1340P (13th Gen),Intel Iris Xe ,16,13.0,256,991.5,12-Core: 1.9 to 4.6 GHz Performance (4 Cores)1.4 to 3.4 GHz Efficiency (8 Cores),1674.61,Lenovo,2160,1350,Intel Core i5-1340P (13th Gen),20247.0,1971.0
85,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Laptop",Windows 11 Pro,Intel Core i5-1350P (13th Gen),Intel Iris Xe ,16,13.0,256,991.5,12-Core: 1.9 to 4.7 GHz Performance (4 Cores)1.4 to 3.5 GHz Efficiency (8 Cores),1733.75,Lenovo,2160,1350,Intel Core i5-1350P (13th Gen),20843.0,1971.0
86,"Lenovo 13"" ThinkPad X1 Nano Gen 3 Laptop",Windows 11 Pro,Intel Core i5-1350P (13th Gen),Intel Iris Xe ,16,13.0,256,991.5,12-Core: 1.9 to 4.7 GHz Performance (4 Cores)1.4 to 3.5 GHz Efficiency (8 Cores),1733.75,Lenovo,2160,1350,Intel Core i5-1350P (13th Gen),20843.0,1971.0
87,Lenovo ThinkPad T14s Gen 4 Multi-Touch Notebook (Deep Black),Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,14.0,512,1.26,6-Core: 3.2 to 4.9 GHz ,1203.5,Lenovo,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
88,Lenovo ThinkPad T14s Gen 4 Notebook (Deep Black),Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,14.0,256,1.49,6-Core: 3.2 to 4.9 GHz ,1126.95,Lenovo,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
89,Lenovo ThinkPad T14s Gen 4 Notebook (Deep Black),Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,14.0,256,1.49,6-Core: 3.2 to 4.9 GHz ,1126.95,Lenovo,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
90,Lenovo ThinkPad T14s Gen 4 Notebook (Storm Gray),Windows 11 Pro,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16,14.0,256,1.49,6-Core: 3.2 to 4.9 GHz ,1462.5,Lenovo,1920,1200,AMD Ryzen 5 PRO 7540U,17868.0,3436.0
91,Lenovo ThinkPad T14s Gen 4 Multi-Touch Notebook (Deep Black),Windows 11 Pro,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,16,14.0,512,1.26,8-Core: 3.3 to 5.1 GHz ,1368.95,Lenovo,1920,1200,AMD Ryzen 7 PRO 7840U,24556.0,7108.0
92,Lenovo ThinkPad T14s Gen 4 Multi-Touch Notebook (Storm Gray),Windows 11 Pro,AMD Ryzen 7 PRO 7840U,AMD Radeon 780M,16,14.0,512,1.26,8-Core: 3.3 to 5.1 GHz ,1716.5,Lenovo,1920,1200,AMD Ryzen 7 PRO 7840U,24556.0,7108.0
93,"Lenovo 14"" ThinkBook 14s Yoga G3 Multi-Touch 2-in-1 Laptop",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe,16,14.0,512,1.5,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),979.95,Lenovo,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,2690.0
94,"Lenovo 14"" ThinkBook 14s Yoga G3 Multi-Touch 2-in-1 Laptop",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,512,1.5,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1169.5,Lenovo,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
95,"Lenovo 14"" ThinkBook 14s Yoga G3 Multi-Touch 2-in-1 Laptop",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe,16,14.0,256,1.5,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1006.95,Lenovo,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,2690.0
96,"Lenovo 13.3"" ThinkBook Plus G4 2-in-1 Multi-Touch Laptop",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,512,1.35,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1897.95,Lenovo,2880,1800,Intel Core i5-1335U (13th Gen),16980.0,1971.0
97,"Lenovo 13.3"" ThinkBook Plus G4 2-in-1 Multi-Touch Laptop",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,512,1.35,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1897.95,Lenovo,2880,1800,Intel Core i5-1335U (13th Gen),16980.0,1971.0
98,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i7-1365U (13th Gen),Intel Iris Xe ,16,14.0,512,1.38,10-Core: 1.8 to 5.2 GHz Performance (2 Cores)1.3 to 3.7 GHz Efficiency (8 Cores),2619.0,Lenovo,3840,2400,Intel Core i7-1365U (13th Gen),15451.0,1971.0
99,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i7-1365U (13th Gen),Intel Iris Xe,16,14.0,512,1.38,10-Core: 1.8 to 5.2 GHz Performance (2 Cores)1.3 to 3.7 GHz Efficiency (8 Cores),1938.99,Lenovo,1920,1200,Intel Core i7-1365U (13th Gen),15451.0,2690.0
100,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe,16,14.0,512,1.38,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1749.0,Lenovo,1920,1200,Intel Core i7-1355U (13th Gen),15287.0,2690.0
101,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,512,1.38,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1749.0,Lenovo,1920,1200,Intel Core i7-1355U (13th Gen),15287.0,1971.0
102,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i5-1345U (13th Gen),Intel Iris Xe ,16,14.0,256,1.38,10-Core: 1.6 to 4.7 GHz Performance (2 Cores)1.2 to 3.5 GHz Efficiency (8 Cores),1920.17,Lenovo,1920,1200,Intel Core i5-1345U (13th Gen),15348.0,1971.0
103,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe,16,14.0,256,1.38,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1467.15,Lenovo,1920,1200,Intel Core i5-1335U (13th Gen),16980.0,2690.0
104,"Lenovo 14"" ThinkPad X1 Yoga Gen 8 Multi-Touch 2-in-1 Laptop (Storm Gray)",Windows 11 Pro,Intel Core i7-1365U (13th Gen),Intel Iris Xe ,16,14.0,512,1.38,10-Core: 1.8 to 5.2 GHz Performance (2 Cores)1.3 to 3.7 GHz Efficiency (8 Cores),2340.73,Lenovo,1920,1200,Intel Core i7-1365U (13th Gen),15451.0,1971.0
105,"Lenovo 13.3"" ThinkPad L13 Yoga Gen 4 Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,13.3,512,1.32,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1268.95,Lenovo,1920,1200,Intel Core i5-1335U (13th Gen),16980.0,1971.0
106,"Lenovo 15.6"" V15 G4 ABP Laptop",Windows 11 Pro,AMD Ryzen 3 7330U,AMD Radeon ,8,15.6,128,1.65,Quad-Core: Up to 4.3 GHz ,497.47,Lenovo,1920,1080,AMD Ryzen 3 7330U,11325.0,240.0
107,"Lenovo 15.6"" V15 G4 ABP Laptop",Windows 11 Pro,AMD Ryzen 55500U,AMD Radeon ,8,15.6,256,1.65,6-Core: Up to 4 GHz ,528.95,Lenovo,1920,1080,AMD Ryzen 55500U,13144.0,240.0
108,"Lenovo 11.6"" 100e 32GB Chromebook Gen 3 Laptop (Gray)",Chrome OS,Intel Celeron N4500,Intel UHD Graphics ,4,11.6,32,1.21,Dual-Core: 1.1 to 2.8 GHz ,222.5,Lenovo,1366,768,Intel Celeron N4500,2003.0,324.0
109,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2732.5,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,19560.0
110,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2732.5,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,19560.0
111,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3699.95,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,22064.0
112,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA GeForce RTX 4080 with 12 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3817.95,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,34635.0
113,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),4128.5,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,13370.0
114,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX 5000 with 16 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),5233.5,Lenovo,2560,1600,Intel Core i9-13900H (13th Gen),29690.0,13590.0
115,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA GeForce RTX 4090 with 16 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),2999.0,Lenovo,2560,1600,Intel Core i9-13900H (13th Gen),29690.0,38874.0
116,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2867.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,19560.0
117,"Lenovo 16"" Slim Pro 9i Multi-Touch Notebook (Storm Gray)",Windows 11 Home,Intel Core i9-13905H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,32,16.0,1024,2.23,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),1749.0,Lenovo,3200,2000,Intel Core i9-13905H (13th Gen),31603.0,19560.0
118,"Lenovo 16"" ThinkPad P1 Gen 4 Multi-Touch Mobile Workstation with 3-Year Premier Support",Windows 11 Pro,Intel Core i7-11800H (11th Gen),NVIDIA T1200 with 4 GB GDDR6 VRAM,32,16.0,1024,1.86,8-Core: 2.3 to 4.6 GHz ,2769.95,Lenovo,3840,2400,Intel Core i7-11800H (11th Gen),24971.0,18292.0
119,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),3246.5,Lenovo,2560,1600,Intel Core i9-13900H (13th Gen),29690.0,22064.0
120,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2749.95,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,22064.0
121,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),2964.95,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,22064.0
122,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),2984.5,Lenovo,2560,1600,Intel Core i9-13900H (13th Gen),29690.0,22064.0
123,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2007.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
124,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2838.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
125,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3079.95,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,22064.0
126,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3294.5,Lenovo,2560,1600,Intel Core i7-13800H (13th Gen),27476.0,22064.0
127,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2532.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
128,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2704.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
129,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2704.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
130,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2894.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
131,"Lenovo 16"" ThinkPad P1 Gen 6 Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13700H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,1024,1.86,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),2974.95,Lenovo,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,22064.0
132,"Lenovo 16"" ThinkPad Z16 Gen 2 Multi-Touch Laptop",Windows 11 Pro,AMD Ryzen 5 PRO 7640HS,AMD Radeon 760M,16,16.0,512,1.94,6-Core: 4.3 to 5 GHz ,1693.5,Lenovo,1920,1200,AMD Ryzen 5 PRO 7640HS,22977.0,5493.0
133,"Lenovo 16"" ThinkPad Z16 Gen 2 Multi-Touch Laptop",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,16,16.0,512,1.94,8-Core: 3.8 to 5.1 GHz ,1779.95,Lenovo,1920,1200,AMD Ryzen 7 PRO 7840HS,26364.0,7108.0
134,"Lenovo 16"" ThinkPad Z16 Gen 2 Laptop",Windows 11 Pro,AMD Ryzen 5 PRO 7640HS,AMD Radeon 760M,16,16.0,512,1.83,6-Core: 4.3 to 5 GHz ,1648.95,Lenovo,1920,1200,AMD Ryzen 5 PRO 7640HS,22977.0,5493.0
135,"Lenovo 16"" ThinkPad Z16 Gen 2 Multi-Touch Laptop",Windows 11 Pro,AMD Ryzen 7 PRO 7840HS,AMD Radeon 780M,32,16.0,1024,1.94,8-Core: 3.8 to 5.1 GHz ,2058.95,Lenovo,1920,1200,AMD Ryzen 7 PRO 7840HS,26364.0,7108.0
136,"Lenovo 14"" ThinkBook 14s Yoga G3 IRU Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,512,1.5,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1268.95,Lenovo,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
137,"Lenovo 14"" ThinkBook 14s Yoga G3 IRU Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,512,1.5,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1268.95,Lenovo,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
138,"Lenovo 14"" ThinkBook 14s Yoga G3 IRU Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i7-1355U (13th Gen),Intel Iris Xe ,16,14.0,512,1.5,10-Core: 1.7 to 5 GHz Performance (2 Cores)1.2 to 3.7 GHz Efficiency (8 Cores),1268.95,Lenovo,1920,1080,Intel Core i7-1355U (13th Gen),15287.0,1971.0
139,"Lenovo 14"" ThinkBook 14s Yoga G3 IRU Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe ,16,14.0,256,1.5,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1098.95,Lenovo,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,1971.0
140,"Lenovo 14"" ThinkBook 14s Yoga G3 IRU Multi-Touch 2-in-1 Notebook",Windows 11 Pro,Intel Core i5-1335U (13th Gen),Intel Iris Xe,8,14.0,256,1.5,10-Core: 1.3 to 4.6 GHz Performance (2 Cores)0.9 to 3.4 GHz Efficiency (8 Cores),1048.95,Lenovo,1920,1080,Intel Core i5-1335U (13th Gen),16980.0,2690.0
141,"Lenovo 16"" ThinkPad P1 Gen 4 Mobile Workstation with 3-Year Premier Support",Windows 11 Pro,Intel Core i7-11800H (11th Gen),NVIDIA RTX A2000 with 4 GB GDDR6 VRAM,32,16.0,1024,1.81,8-Core: 2.3 to 4.6 GHz ,2912.5,Lenovo,3840,2400,Intel Core i7-11800H (11th Gen),24971.0,13772.0
142,"Lenovo 16"" ThinkPad P16 Gen 2 Multi-Touch Mobile Workstation",Windows 11 Pro,Intel Core i9-13980HX (13th Gen),NVIDIA RTX 5000 with 16 GB GDDR6 VRAM,64,16.0,1024,2.9,24-Core: 2.2 to 5.6 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),5791.3,Lenovo,3840,2400,Intel Core i9-13980HX (13th Gen),48083.0,13590.0
